ev_tdlam_before,loss_pol_surr,loss_pol_entpen,EpRewMean,loss_vf_loss,TimeElapsed,loss_kl,loss_ent,TimestepsSoFar,EpisodesSoFar,EpLenMean,EpThisIter
0.933750443161,-0.061655,0.0,2235.69847124,147.867,963.0480103492737,0.0717507,0.571171,926982,3325,549.4,3
0.948041684926,-0.0811645,0.0,2270.50680645,178.927,965.1407630443573,0.0535621,0.6008,928930,3328,557.23,3
0.898763738573,-0.0457724,0.0,2256.14344842,701.208,967.2532153129578,0.0482551,0.613438,931047,3332,553.87,4
0.775968059897,-0.0415314,0.0,2231.30732692,870.94,969.383424282074,0.0637184,0.58263,933712,3336,548.29,4
0.889499254525,-0.0404434,0.0,2246.20067822,766.473,971.5077168941498,0.0598031,0.552284,935456,3340,551.75,4
0.770073309541,-0.0471075,0.0,2261.89293703,1067.53,973.6326084136963,0.0541005,0.553944,937902,3344,554.58,4
0.808095782995,-0.0523392,0.0,2285.63778396,753.478,975.7418537139893,0.0590911,0.55405,939851,3347,559.58,3
0.483440101147,-0.0359611,0.0,2350.87303824,478.535,977.8516070842743,0.0642221,0.541797,941851,3349,573.11,2
0.712333679199,-0.0543647,0.0,2402.02219186,715.537,979.9764561653137,0.0537491,0.556969,943444,3351,584.29,2
0.704941749573,-0.0422845,0.0,2474.98113212,898.866,982.0866723060608,0.076785,0.551311,946103,3354,600.16,3
0.760481506586,-0.0573456,0.0,2491.30894632,534.873,984.1881265640259,0.0514789,0.518426,948202,3358,603.98,4
0.941923245788,-0.0477595,0.0,2505.42737644,133.55,986.2810099124908,0.0743744,0.508219,949990,3360,606.67,2
0.869835883379,-0.054651,0.0,2536.9388782,173.409,988.4071066379547,0.05363,0.528748,951680,3362,613.3,2
0.823334813118,-0.0282541,0.0,2583.31009455,736.114,990.5154619216919,0.156647,0.495941,953593,3364,622.45,2
0.92324308306,-0.0530405,0.0,2649.61427817,139.989,992.6576390266418,0.0529561,0.539309,956042,3367,636.3,3
0.869163557887,-0.0448947,0.0,2650.20543965,727.164,994.7522354125977,0.089671,0.517385,957859,3371,635.84,4
0.829253986478,-0.0532314,0.0,2668.72391801,945.798,996.8845467567444,0.0546114,0.462102,960388,3375,639.18,4
0.911664947867,-0.0551976,0.0,2700.07893933,282.869,998.9840643405914,0.0594768,0.498905,962436,3378,645.21,3
0.87387791276,-0.0334526,0.0,2669.09845532,972.705,1001.0933496952057,0.062482,0.527433,964444,3382,639.4,4
0.947567466646,-0.0551771,0.0,2572.26136105,353.894,1003.2182114124298,0.052213,0.507936,966492,3388,619.21,6
0.804403275251,0.0626348,0.0,2574.0693083,830.355,1005.3146739006042,3.3587,0.513672,968520,3392,618.86,4
0.774987623096,-0.0639524,0.0,2359.09223468,509.123,1007.4377980232239,0.0503048,0.522077,970572,3402,573.43,10
0.914898298681,-0.0572097,0.0,2119.06570093,314.117,1009.5652089118958,0.0576535,0.52562,972740,3414,521.42,12
0.831431731582,-0.0522522,0.0,1960.22389193,405.467,1011.6960544586182,0.0611007,0.538522,974822,3423,487.97,9
0.88705701381,-0.0702442,0.0,1828.52901981,278.811,1013.812005519867,0.058201,0.491267,976844,3431,459.61,8
0.942752599716,-0.0733453,0.0,1722.97982979,188.721,1015.9385232925415,0.0520397,0.454806,978840,3439,437.05,8
0.941893853247,-0.0696151,0.0,1544.82705298,179.621,1018.0538549423218,0.061107,0.386674,980828,3448,399.77,9
0.89301584661,-0.0630653,0.0,1428.33778433,264.476,1020.1784527301788,0.0580854,0.359303,982597,3453,374.94,5
0.917127609253,-0.0632456,0.0,1232.75123203,341.086,1022.3051385879517,0.0589243,0.314013,985062,3462,333.82,9
0.921633034945,-0.0639017,0.0,1141.11738703,244.149,1024.4057171344757,0.0610283,0.310139,986847,3466,315.36,4
0.945609904826,-0.0698279,0.0,1026.64658891,221.688,1026.5308957099915,0.0518628,0.269531,989012,3473,292.65,7
0.935398437083,-0.067838,0.0,990.990938484,204.154,1028.6264424324036,0.0422939,0.244107,990445,3477,285.93,4
0.916387148201,-0.0433348,0.0,993.637213323,442.194,1030.7836320400238,0.0514101,0.205026,993188,3482,287.44,5
0.899699807167,-0.0599406,0.0,1000.68295815,374.594,1032.8689346313477,0.0491727,0.201891,994997,3486,289.56,4
0.900807544589,-0.0536916,0.0,1052.75305309,381.025,1034.968197107315,0.0560128,0.17859,996905,3489,301.01,3
0.835903048515,-0.0493242,0.0,1063.85650114,735.153,1037.069097995758,0.0555367,0.179627,999367,3494,303.83,5
0.938227634877,-0.0606249,0.0,1130.99053142,238.764,1039.1944963932037,0.0641576,0.158216,1001308,3497,317.37,3
