loss_vf_loss,loss_pol_surr,EpisodesSoFar,EpThisIter,TimestepsSoFar,ev_tdlam_before,loss_ent,EpRewMean,loss_pol_entpen,TimeElapsed,EpLenMean,loss_kl
598.005,-0.0300561,2061,2,442094,0.812972486019,3.94195,2232.45575115,0.0,440.96479392051697,593.05,0.0254815
556.142,-0.0374827,2065,4,444292,0.874411225319,3.94478,2278.80791256,0.0,443.003785610199,604.23,0.0268648
84.6243,-0.0639614,2069,4,446162,0.969143129885,3.95663,2278.18137803,0.0,445.04545521736145,603.03,0.0348622
116.106,-0.0510663,2075,6,448489,0.944238316268,3.95451,2210.82179046,0.0,447.06232714653015,585.41,0.0315844
644.705,-0.0310408,2079,4,450312,0.889199003577,3.92668,2175.80460529,0.0,449.0936131477356,575.9,0.0467282
474.561,-0.0407325,2083,4,452487,0.84908439219,3.92988,2168.67337261,0.0,451.109406709671,574.48,0.0267852
94.1852,-0.0608266,2087,4,454414,0.957992356271,3.89966,2179.0830307,0.0,453.1563763618469,576.43,0.0307512
643.168,-0.0331523,2090,3,455741,0.831461042166,3.88683,2152.76834914,0.0,455.17231035232544,570.08,0.048301
630.977,-0.0438361,2096,6,457976,0.899635560811,3.94409,2091.50341029,0.0,457.20689606666565,555.8,0.0282066
567.313,-0.0361963,2099,3,460296,0.868305414915,3.90777,2136.31090415,0.0,459.2269139289856,567.1,0.031711
1069.52,-0.030765,2102,3,462537,0.711975961924,3.90578,2194.16438755,0.0,461.3277487754822,581.39,0.0352756
171.19,-0.0667709,2110,8,464725,0.95214188844,3.86398,2148.28334965,0.0,463.32817554473877,571.17,0.0351862
468.471,-0.0484393,2116,6,466863,0.901635423303,3.84239,2120.36269337,0.0,465.359169960022,564.17,0.0272784
93.4628,-0.0533692,2119,3,468553,0.967153199017,3.81145,2077.61975342,0.0,467.40587997436523,553.2,0.0294135
46.8575,-0.0479567,2121,2,470182,0.970922226086,3.77059,2110.52056951,0.0,469.436949968338,560.98,0.0278716
245.203,-0.0483155,2125,4,472980,0.895649388433,3.73374,2161.94988583,0.0,471.4689176082611,573.01,0.0269744
133.839,-0.0485484,2128,3,474732,0.966345101595,3.74376,2141.16381504,0.0,473.4995827674866,566.99,0.0309639
105.8,-0.0530882,2132,4,476852,0.971327563748,3.74542,2113.7915801,0.0,475.51539611816406,560.19,0.0275928
139.896,-0.0569137,2140,8,479063,0.970045888796,3.72567,1972.72565565,0.0,477.5483748912811,525.65,0.0279331
107.175,-0.058041,2145,5,481006,0.969118772075,3.70325,1900.27014622,0.0,479.58158922195435,506.84,0.0405506
651.81,-0.0450131,2151,6,483149,0.894691973925,3.68216,1802.73158633,0.0,481.61793518066406,481.97,0.0313817
1110.19,-0.0263832,2153,2,485149,0.406632959843,3.68101,1844.60171367,0.0,483.6630175113678,491.83,0.044267
72.6516,-0.0491396,2157,4,487219,0.96537752822,3.64122,1823.9391388,0.0,485.6878414154053,485.29,0.0379637
124.652,-0.0579991,2163,6,489302,0.961838360876,3.57619,1747.36079326,0.0,487.7219889163971,465.59,0.0399318
52.4099,-0.0597482,2167,4,491398,0.986474053934,3.54459,1731.96836132,0.0,489.74272084236145,461.5,0.0353193
60.0983,-0.0583663,2171,4,493480,0.98568976298,3.53572,1738.34252884,0.0,491.7740466594696,463.17,0.0337041
732.776,-0.0384003,2174,3,495130,0.844693362713,3.51636,1778.6106727,0.0,493.81483125686646,474.08,0.0284116
75.4284,-0.0485328,2177,3,496945,0.97767036967,3.46735,1775.19455,0.0,495.8511893749237,473.15,0.0305836
634.782,-0.0302647,2180,3,499231,0.876058846712,3.45391,1801.3550993,0.0,497.86592841148376,479.19,0.0291971
72.9933,-0.0546974,2183,3,501465,0.980719050393,3.37909,1845.22716708,0.0,499.8828022480011,489.78,0.0332654
41.7271,-0.0481661,2185,2,502827,0.987480697222,3.36496,1885.39011254,0.0,501.93086981773376,499.56,0.0312686
1678.54,-0.0356764,2188,3,505827,0.201352000237,3.34279,1902.87992209,0.0,503.9376723766327,504.13,0.0244694
98.6619,-0.0546572,2192,4,507173,0.950118750334,3.30294,1895.06606637,0.0,505.9844286441803,502.35,0.0458132
698.853,-0.0362294,2195,3,509037,0.855052575469,3.29409,1935.2675676,0.0,507.9998002052307,511.73,0.0304475
129.277,-0.0298196,2198,3,511670,0.869479715824,3.27677,1977.40788847,0.0,510.03169441223145,521.54,0.0405782
232.276,-0.0374007,2200,2,513280,0.888127058744,3.26763,1972.73795721,0.0,512.050183057785,519.84,0.0298328
698.367,-0.0431966,2206,6,515927,0.914138942957,3.26837,1978.08264026,0.0,514.1179075241089,520.1,0.026492
659.232,-0.0311234,2208,2,517662,0.77680234611,3.22751,2035.71486679,0.0,516.1722536087036,533.7,0.0339766
618.093,-0.0287349,2211,3,519745,0.877152211964,3.2087,2085.4534064,0.0,518.2031970024109,546.16,0.0551272
64.2303,-0.0510451,2213,2,521320,0.971368039027,3.16976,2107.53514361,0.0,520.2341740131378,551.27,0.0456839
97.6952,-0.0542183,2218,5,524090,0.97705125995,3.1899,2143.17631695,0.0,522.2656240463257,559.12,0.0362453
49.7324,-0.0506706,2221,3,525664,0.95955812186,3.17271,2127.47881058,0.0,524.2966520786285,554.82,0.030518
28.7506,-0.0603388,2224,3,527579,0.982397470623,3.13019,2122.34583158,0.0,526.3282577991486,553.37,0.0299756
1226.52,-0.0314872,2227,3,529881,0.659911692142,3.14787,2128.00727536,0.0,528.3592798709869,554.98,0.0352227
75.6566,-0.0586481,2232,5,532388,0.981114080176,3.13403,2134.12159947,0.0,530.390383720398,555.36,0.0432179
44.6024,-0.0486964,2234,2,533824,0.980876412243,3.14023,2168.66907147,0.0,532.4128885269165,563.14,0.0354136
592.751,-0.029135,2236,2,535773,0.817213863134,3.14014,2230.7718536,0.0,534.4303531646729,577.78,0.0221487
1250.98,-0.0349071,2239,3,538362,0.729784071445,3.09364,2318.44388425,0.0,536.4689788818359,598.65,0.0248699
64.6773,-0.0578596,2242,3,540283,0.978489482775,3.05851,2318.88434384,0.0,538.5003986358643,599.44,0.0347543
460.889,-0.0260758,2245,3,542295,0.860102117062,3.06728,2376.22653299,0.0,540.5193815231323,612.89,0.0423833
51.3258,-0.0422574,2247,2,543812,0.978356357664,3.00148,2389.40574601,0.0,542.5549564361572,615.34,0.0525624
610.453,-0.0309168,2251,4,546318,0.890582822263,2.99503,2458.63415095,0.0,544.5702950954437,631.69,0.0320171
482.348,-0.0320817,2253,2,547868,0.790489926934,2.9705,2442.69836045,0.0,546.6023137569427,627.19,0.0235001
854.065,-0.0296701,2256,3,550259,0.766393408179,2.92122,2482.23969628,0.0,548.6252827644348,637.38,0.0301912
617.807,-0.0294598,2258,2,552259,0.744541049004,2.92536,2501.33724914,0.0,550.6557924747467,642.85,0.0317861
1216.56,-0.0357755,2262,4,554893,0.783940434456,2.91446,2563.40790954,0.0,552.6871497631073,658.41,0.0460088
1167.68,-0.0265963,2264,2,556893,0.246282458305,2.92289,2632.59772157,0.0,554.7120535373688,673.9,0.0403466
85.6219,-0.045829,2266,2,558461,0.901204168797,2.92226,2645.86633482,0.0,556.7426309585571,677.33,0.0352115
566.216,-0.0394287,2269,3,560561,0.863561287522,2.91826,2656.66127284,0.0,558.7740240097046,679.6,0.0293785
147.831,-0.0558102,2274,5,563036,0.959222815931,2.93951,2662.75326698,0.0,560.797080039978,679.06,0.041708
182.616,-0.0596802,2280,6,565232,0.963057145476,2.92772,2586.24264799,0.0,562.8226835727692,660.01,0.0363573
66.3022,-0.0597083,2282,2,566647,0.978210439906,2.92097,2568.88210124,0.0,564.8576428890228,655.75,0.0364337
52.1815,-0.0591415,2285,3,568625,0.982675440609,2.89768,2581.73307342,0.0,566.8753261566162,657.98,0.0295305
1141.4,-0.0356898,2288,3,571009,0.65587157011,2.88483,2560.9230078,0.0,568.9099428653717,651.82,0.0320328
1144.05,-0.0352601,2291,3,573369,0.693693161011,2.90842,2630.11696473,0.0,570.9300155639648,667.76,0.0275191
106.669,-0.0619305,2296,5,574834,0.968764755875,2.92715,2547.29004252,0.0,572.9687135219574,648.5,0.0325137
1294.69,-0.0358233,2299,3,577032,0.686740964651,2.9083,2545.03768577,0.0,575.0000014305115,647.52,0.0269815
548.81,-0.0376768,2302,3,579550,0.871520444751,2.91055,2559.49843999,0.0,577.0157182216644,650.88,0.0274475
72.7699,-0.0551163,2304,2,580709,0.95381654799,2.89133,2571.98816306,0.0,579.0314521789551,653.96,0.0425062
689.535,-0.0419625,2308,4,582928,0.881181590259,2.83441,2567.05179463,0.0,581.0628039836884,652.66,0.0332227
1233.21,-0.0359439,2312,4,585504,0.751682206988,2.84307,2556.47978262,0.0,583.0940868854523,649.09,0.0368753
104.891,-0.0558495,2315,3,587676,0.96812839061,2.84256,2563.03975415,0.0,585.1245458126068,650.8,0.0424453
682.768,-0.0418826,2319,4,589500,0.886039845645,2.83128,2545.33405161,0.0,587.1558692455292,647.57,0.0309429
360.218,-0.047696,2322,3,591551,0.87013399601,2.84457,2562.75036809,0.0,589.1896753311157,651.87,0.0429614
746.324,-0.0402715,2326,4,593781,0.876431427896,2.84172,2548.77224522,0.0,591.2266697883606,649.0,0.0326652
485.436,-0.0303311,2328,2,595272,0.80973687768,2.82641,2539.03793948,0.0,593.2411711215973,646.5,0.03159
1260.06,-0.0303318,2331,3,597924,0.676913708448,2.84086,2604.12375673,0.0,595.2738840579987,661.65,0.0406029
654.24,-0.0376008,2333,2,599235,0.803162693977,2.82291,2589.78045853,0.0,597.2898800373077,658.47,0.0327648
1123.76,-0.0425217,2337,4,601773,0.781833037734,2.82545,2554.72730672,0.0,599.3286080360413,650.0,0.0298293
103.057,-0.0549706,2340,3,603903,0.956945061684,2.80237,2546.44930599,0.0,601.343266248703,647.03,0.0553889
685.365,-0.0393356,2344,4,606083,0.870196849108,2.79699,2533.45961962,0.0,603.3746120929718,643.94,0.0385897
722.654,-0.0314066,2348,4,608068,0.877867370844,2.7701,2482.91130208,0.0,605.4130516052246,632.56,0.076034
584.682,-0.0398618,2352,4,610037,0.882202379405,2.76712,2458.35877974,0.0,607.4443621635437,627.19,0.0326382
652.516,-0.0366139,2355,3,611580,0.851909339428,2.75483,2417.65250681,0.0,609.4768326282501,617.12,0.0300939
458.902,-0.0494496,2361,6,613882,0.906020738184,2.74387,2320.66582377,0.0,611.5233278274536,593.57,0.0379954
451.426,-0.0464613,2363,2,615762,0.818416535854,2.74364,2342.6708978,0.0,613.5390779972076,598.69,0.0450609
86.9529,-0.0623512,2367,4,618212,0.969362255186,2.74012,2296.9979535,0.0,615.5705907344818,587.51,0.0453689
81.7208,-0.0536325,2369,2,619571,0.967732727528,2.73866,2307.01245067,0.0,617.6019690036774,590.1,0.0313574
1165.68,-0.0369129,2373,4,622162,0.764809712768,2.72553,2328.28973561,0.0,619.617427110672,595.86,0.0320197
1236.24,-0.0448376,2376,3,624437,0.696108579636,2.74324,2382.78236876,0.0,621.649028301239,608.43,0.0281032
624.772,-0.0438247,2381,5,626355,0.89982701838,2.73181,2366.07788097,0.0,623.6628799438477,604.74,0.0252503
674.337,-0.042802,2385,4,628671,0.873441904783,2.72697,2346.99531571,0.0,625.7100079059601,600.46,0.0282264
675.414,-0.0451599,2390,5,630772,0.876389876008,2.69138,2278.3010784,0.0,627.7190587520599,584.03,0.0320116
128.42,-0.065077,2393,3,632035,0.936104804277,2.67786,2264.82944488,0.0,629.7395164966583,580.19,0.0365872
1102.29,-0.0350626,2395,2,634035,0.360276341438,2.70582,2324.28604966,0.0,631.7656736373901,594.15,0.0349498
1102.86,-0.0345815,2397,2,636035,0.215465068817,2.71008,2358.67825602,0.0,633.7976870536804,602.01,0.0499295
1151.64,-0.0376808,2402,5,638938,0.811023041606,2.71078,2328.25041305,0.0,635.8223073482513,593.88,0.0461964
601.303,-0.0368621,2404,2,640699,0.750065416098,2.73013,2353.97849191,0.0,637.8698618412018,599.9,0.0389179
398.76,-0.0550407,2409,5,642607,0.860774457455,2.69512,2297.22102662,0.0,639.9292349815369,586.79,0.036336
629.388,-0.040426,2413,4,644495,0.894581139088,2.6956,2275.31841593,0.0,641.9458973407745,581.7,0.0312354
967.246,-0.0376744,2418,5,647164,0.830826371908,2.71018,2300.80926087,0.0,643.9847424030304,586.64,0.0418073
672.956,-0.0423805,2420,2,648394,0.783874586225,2.69794,2290.03761035,0.0,645.9881761074066,583.77,0.0351236
641.903,-0.0504945,2424,4,651066,0.877489335835,2.71229,2299.90017857,0.0,648.0235681533813,586.65,0.0299455
592.006,-0.0377065,2427,3,652630,0.850775673985,2.68654,2264.46753122,0.0,650.0553758144379,578.49,0.0234655
1113.55,-0.037994,2430,3,655088,0.683321714401,2.66775,2261.98880686,0.0,652.0940616130829,578.16,0.0357619
89.6317,-0.0700504,2434,4,656773,0.965732313693,2.6324,2205.871572,0.0,654.1090035438538,565.38,0.0424242
1042.59,-0.0391541,2437,3,659013,0.701591074467,2.64288,2233.49161971,0.0,656.1402063369751,572.4,0.0387744
603.674,-0.0288496,2439,2,660783,0.799995332956,2.63843,2247.21489775,0.0,658.1874444484711,576.15,0.0506169
605.898,-0.0456631,2442,3,663019,0.86058537662,2.59901,2249.43550379,0.0,660.205420255661,577.22,0.0266751
1219.91,-0.0320805,2444,2,665019,0.192398548126,2.6404,2301.01468715,0.0,662.2428729534149,589.36,0.0356887
78.3985,-0.0649598,2448,4,667264,0.97726838477,2.60405,2313.89855565,0.0,664.2658536434174,591.96,0.0465446
610.412,-0.0388256,2450,2,668957,0.812600940466,2.5971,2335.61005252,0.0,666.3125185966492,596.96,0.0257298
655.105,-0.0494301,2454,4,671317,0.839313700795,2.57947,2374.83914093,0.0,668.3278629779816,607.37,0.037753
52.358,-0.0603973,2456,2,672987,0.964705787599,2.55719,2363.3958356,0.0,670.3595006465912,604.07,0.0364453
1227.66,-0.0396164,2459,3,675558,0.670883089304,2.54976,2447.60564652,0.0,672.3914999961853,623.45,0.0241318
1200.86,-0.0372091,2461,2,677558,0.198401033878,2.53141,2504.80102781,0.0,674.4137854576111,636.76,0.025604
711.473,-0.0505457,2467,6,679873,0.897028461099,2.53227,2421.82509168,0.0,676.4457862377167,616.61,0.0340597
655.651,-0.0384453,2470,3,681658,0.864657446742,2.50281,2399.70659949,0.0,678.4766020774841,610.87,0.0322801
52.1468,-0.0553238,2472,2,683317,0.964345645159,2.50164,2418.29339337,0.0,680.5066573619843,615.12,0.0332505
1259.72,-0.0460847,2477,5,686072,0.818491414189,2.49596,2412.84705406,0.0,682.5394248962402,614.14,0.0327423
505.582,-0.0352345,2480,3,687916,0.856787219644,2.49248,2426.88718394,0.0,684.5746221542358,617.39,0.0326559
1203.37,-0.0194156,2482,2,689916,0.245212376118,2.49307,2485.49948051,0.0,686.6166572570801,631.3,0.0804687
1227.8,-0.0304589,2484,2,691916,0.182916641235,2.50256,2501.94190045,0.0,688.6486759185791,635.41,0.0409981
508.389,-0.0334175,2486,2,693901,0.780719727278,2.50196,2562.46412997,0.0,690.6796774864197,649.8,0.0229291
558.364,-0.0321413,2488,2,695839,0.799347817898,2.48595,2620.38992117,0.0,692.7254276275635,663.7,0.0364717
614.382,-0.0458444,2492,4,698263,0.891993783414,2.43853,2646.04497769,0.0,694.7428596019745,669.53,0.0347615
608.984,-0.0328187,2494,2,699499,0.782711133361,2.43343,2625.14007169,0.0,696.7659735679626,664.64,0.0375484
1200.06,-0.0468161,2498,4,702243,0.761093616486,2.42105,2569.26315811,0.0,698.7839953899384,652.08,0.0245312
1190.31,-0.0323895,2501,3,704468,0.382255852222,2.4223,2586.76164464,0.0,700.8201954364777,656.75,0.0340755
433.875,-0.0361474,2503,2,705732,0.782462522388,2.37133,2600.31048385,0.0,702.8429362773895,660.33,0.033006
1209.37,-0.0433769,2506,3,708404,0.652565419674,2.38179,2609.15588577,0.0,704.8909339904785,662.42,0.0304486
31.6703,-0.0592347,2508,2,709800,0.983758855611,2.35946,2659.23174341,0.0,706.9087882041931,673.58,0.0423727
574.044,-0.0376949,2511,3,711754,0.89734826982,2.36162,2678.94954055,0.0,708.9526970386505,678.5,0.0286736
647.375,-0.034492,2515,4,714370,0.870243757963,2.35741,2714.85046036,0.0,710.9884459972382,686.63,0.0320484
643.576,-0.030112,2517,2,716015,0.796475633979,2.36124,2734.43409463,0.0,713.0068519115448,691.41,0.0220429
652.43,-0.0364485,2519,2,717979,0.790514230728,2.36795,2795.40846513,0.0,715.0395336151123,705.85,0.0329073
24.654,-0.0606335,2522,3,720256,0.986045058817,2.38866,2793.9499029,0.0,717.0551288127899,704.21,0.0433476
771.264,-0.0495762,2528,6,722825,0.900806166232,2.36577,2745.92597174,0.0,719.1011343002319,691.95,0.0300672
1210.48,-0.0367624,2530,2,724825,0.509559929371,2.3821,2769.50406128,0.0,721.117621421814,697.37,0.031477
45.8892,-0.063592,2533,3,726188,0.978820286691,2.4005,2793.74411408,0.0,723.1569576263428,702.92,0.0357813
1200.22,-0.0390441,2536,3,728420,0.705021768808,2.38562,2799.49194115,0.0,725.1718819141388,704.07,0.0291535
1003.12,-0.0363892,2538,2,730420,0.344571888447,2.40271,2800.00430501,0.0,727.1877410411835,704.07,0.0410361
655.755,-0.0412823,2541,3,732264,0.857415750623,2.37933,2764.69059286,0.0,729.2191541194916,695.11,0.0498195
761.268,-0.0460206,2545,4,735189,0.870236441493,2.35873,2761.66716667,0.0,731.2421760559082,693.88,0.0376181
151.097,-0.0626482,2549,4,737172,0.929915711284,2.37036,2743.75477159,0.0,733.2736992835999,689.08,0.0291712
1220.63,-0.0205123,2551,2,739172,0.382627904415,2.37788,2758.35272843,0.0,735.3277249336243,692.15,0.183739
685.981,-0.0372779,2554,3,740970,0.843993514776,2.34467,2781.87872848,0.0,737.3592545986176,696.53,0.0400979
89.3841,-0.0587737,2559,5,743192,0.977720899507,2.29542,2697.11038993,0.0,739.3914268016815,676.34,0.0412522
694.431,-0.0321471,2562,3,745037,0.877912662923,2.28543,2675.45885962,0.0,741.4298794269562,670.73,0.0277202
68.3587,-0.0598995,2565,3,746875,0.976117646322,2.2834,2724.64153592,0.0,743.4455609321594,681.78,0.0420451
692.741,-0.0377814,2569,4,749101,0.904675364494,2.28232,2717.4863701,0.0,745.4788775444031,679.56,0.0361102
702.198,-0.0364779,2572,3,751246,0.885274395347,2.25498,2718.62210003,0.0,747.4999210834503,679.29,0.0230318
51.3614,-0.0573677,2576,4,753547,0.976849066094,2.25432,2715.65485865,0.0,749.5158064365387,678.38,0.0452841
37.6203,-0.0569463,2578,2,755187,0.982732420787,2.24572,2746.78581996,0.0,751.5470309257507,685.0,0.0418833
76.7394,-0.0711654,2583,5,757458,0.979535253718,2.20432,2668.68687771,0.0,753.5780184268951,665.42,0.0395473
552.542,-0.0333574,2586,3,759480,0.880817949772,2.22184,2631.74011347,0.0,755.6403768062592,655.79,0.029841
61.3292,-0.0474548,2588,2,761457,0.965750224888,2.25479,2635.38813959,0.0,757.6577105522156,656.18,0.0359944
118.728,-0.0604949,2592,4,763842,0.974522041157,2.26086,2634.92736534,0.0,759.7065815925598,655.79,0.0381405
52.6995,-0.0547547,2594,2,765324,0.979912661016,2.25024,2648.76307041,0.0,761.7428874969482,658.25,0.0494372
494.076,-0.0319575,2596,2,767170,0.824036940932,2.2468,2643.80451426,0.0,763.7814838886261,656.71,0.0307469
752.844,-0.0351632,2598,2,769170,0.620065510273,2.25826,2696.89967126,0.0,765.7964754104614,669.27,0.0381408
736.671,-0.0368751,2601,3,771515,0.862951427698,2.23512,2705.08383652,0.0,767.8284752368927,670.47,0.0685142
699.156,-0.0336222,2604,3,773891,0.878252640367,2.21504,2713.13331732,0.0,769.8626289367676,671.59,0.0248521
690.547,-0.0317627,2606,2,775410,0.812571376562,2.22425,2707.55988722,0.0,771.8986537456512,670.06,0.0438847
674.162,-0.0406285,2609,3,777579,0.871898531914,2.20877,2697.52856948,0.0,773.9215357303619,667.79,0.0318051
220.627,-0.00847481,2612,3,779299,0.915231890976,2.18861,2691.68238144,0.0,775.9543142318726,665.87,0.64351
1074.46,-0.0464834,2617,5,781820,0.782428473234,2.16486,2658.59179665,0.0,777.9852447509766,658.05,0.0240837
107.724,-0.060444,2620,3,784067,0.94060542807,2.15993,2628.16700319,0.0,780.0166296958923,651.04,0.0407735
786.32,-0.0462349,2624,4,786148,0.85780210793,2.13559,2600.89221362,0.0,782.0398955345154,644.49,0.0338415
671.876,-0.0379824,2627,3,788006,0.815174669027,2.10992,2643.74559236,0.0,784.0628089904785,654.25,0.0212377
661.455,-0.0368678,2629,2,789939,0.788145333529,2.07631,2672.30167583,0.0,786.0812847614288,661.14,0.0425575
812.014,-0.0514723,2634,5,792135,0.86815521121,2.0439,2622.64835693,0.0,788.13321352005,649.47,0.0437923
588.803,-0.0403523,2637,3,794068,0.821032747626,2.02888,2611.59059418,0.0,790.1637687683105,646.48,0.0281117
1028.03,-0.0370852,2639,2,796068,0.372500836849,2.02535,2613.15587415,0.0,792.1876862049103,646.48,0.0379446
690.325,-0.0376546,2643,4,798700,0.885123059154,2.04019,2602.83424116,0.0,794.234542131424,644.36,0.0298475
501.929,-0.036676,2646,3,800310,0.874262660742,2.0568,2610.43004677,0.0,796.2655568122864,646.13,0.0580412
678.167,-0.0364955,2649,3,802679,0.853220745921,2.02995,2649.7317486,0.0,798.2963855266571,655.07,0.0362023
120.043,-0.0578087,2651,2,803914,0.94115787372,1.99359,2618.8278159,0.0,800.3127334117889,647.42,0.0385736
1245.27,-0.0313646,2653,2,805914,0.236661493778,1.98659,2628.04209694,0.0,802.3438498973846,650.1,0.0341695
199.011,-0.0523833,2657,4,808802,0.950259517878,1.94902,2683.7850053,0.0,804.3595497608185,662.97,0.0371191
57.2614,-0.0563468,2660,3,810706,0.979943705723,1.91704,2716.90833602,0.0,806.3918318748474,670.64,0.0408545
90.2005,-0.0603752,2664,4,812739,0.981421072036,1.92096,2676.28664481,0.0,808.4301469326019,661.89,0.0391455
111.326,-0.0593883,2667,3,814718,0.966304946691,1.91057,2672.74388449,0.0,810.4598226547241,661.52,0.043218
719.921,-0.0349368,2669,2,816633,0.85130161047,1.92698,2732.19008401,0.0,812.4929876327515,675.32,0.0323411
698.413,-0.0368115,2672,3,818537,0.83520051837,1.8968,2720.84683052,0.0,814.515909910202,672.91,0.0509432
640.185,-0.0325312,2675,3,820662,0.846541672945,1.88738,2721.80782962,0.0,816.562824010849,673.08,0.0245101
620.342,-0.0398531,2678,3,823033,0.859659075737,1.87758,2745.84797421,0.0,818.581615447998,678.46,0.0480924
714.584,-0.04103,2681,3,825251,0.857593297958,1.85478,2772.51691536,0.0,820.6331872940063,684.69,0.043469
630.148,-0.0421268,2684,3,827313,0.82712289691,1.84959,2808.46595514,0.0,822.6647207736969,692.7,0.0473717
666.114,-0.0291399,2686,2,828898,0.805786818266,1.86637,2815.27113635,0.0,824.7035963535309,694.18,0.040103
701.234,-0.0362156,2689,3,830964,0.796147286892,1.83156,2791.8064832,0.0,826.7182612419128,689.0,0.0613438
729.455,-0.0399186,2692,3,833242,0.793331474066,1.84101,2812.81565445,0.0,828.7496256828308,694.0,0.0374143
70.5399,-0.0645691,2696,4,835511,0.969556329772,1.81653,2764.97018855,0.0,830.7809998989105,683.41,0.0450898
88.0431,-0.0561615,2699,3,836983,0.958973292261,1.85863,2702.43587017,0.0,832.8124132156372,668.72,0.0443376
188.963,-0.0603605,2702,3,839302,0.94289996475,1.80179,2710.01991532,0.0,834.8282835483551,670.93,0.0465612
565.228,-0.0385002,2704,2,840846,0.871190294623,1.8064,2705.19531668,0.0,836.8762500286102,669.55,0.0295058
136.452,-0.0646902,2708,4,843306,0.952602710575,1.78251,2689.28933366,0.0,838.9065840244293,665.37,0.0388952
70.6198,-0.0675645,2711,3,845290,0.979183901101,1.77712,2676.31823669,0.0,840.9258749485016,662.46,0.046536
343.447,-0.0333565,2714,3,847704,0.876454211771,1.79113,2715.48988151,0.0,842.9460208415985,671.31,0.0356638
669.077,-0.0371309,2717,3,849688,0.838113263249,1.81098,2746.49042146,0.0,844.9842205047607,678.68,0.0432755
534.845,-0.0379775,2719,2,851209,0.798623248935,1.79812,2743.48497279,0.0,847.0155539512634,677.92,0.0412172
710.332,-0.0327135,2723,4,853632,0.875963181257,1.77983,2734.81956924,0.0,849.0310282707214,675.48,0.0481405
714.932,-0.0423991,2726,3,855822,0.842728480697,1.7844,2771.1495406,0.0,851.0666809082031,683.88,0.0368856
596.499,-0.0394908,2731,5,858066,0.876876011491,1.75991,2702.21959102,0.0,853.1003365516663,667.8,0.0445785
96.9634,-0.0655431,2735,4,859590,0.968904899433,1.74148,2688.75021644,0.0,855.1402299404144,664.55,0.0453708
660.501,-0.0387393,2738,3,862128,0.713396668434,1.76625,2714.22712785,0.0,857.1716003417969,670.6,0.0245465
1076.4,-0.0411183,2740,2,864128,0.17087328434,1.7502,2715.32688925,0.0,859.203043460846,670.6,0.0342219
1214.73,-0.0356506,2742,2,866128,0.191894054413,1.73576,2759.778717,0.0,861.2501509189606,681.23,0.04068
36.4077,-0.066118,2745,3,868303,0.976128779352,1.73798,2762.65386159,0.0,863.2816634178162,681.96,0.0413766
370.036,-0.0486915,2749,4,870257,0.874495357275,1.72524,2735.15290308,0.0,865.310938835144,675.78,0.0394514
99.7316,-0.0592217,2751,2,871752,0.934067055583,1.68504,2748.54674199,0.0,867.3285267353058,678.38,0.0554792
684.066,-0.0587808,2757,6,874173,0.849876210093,1.65899,2644.40060786,0.0,869.3592176437378,653.71,0.0373242
676.197,-0.026886,2760,3,876133,0.871057778597,1.65786,2648.14321365,0.0,871.3912189006805,654.27,0.0512084
661.874,-0.031852,2762,2,878005,0.793879196048,1.65786,2688.90311582,0.0,873.414085149765,663.19,0.0354337
77.8549,-0.0642852,2766,4,880414,0.965551927686,1.64882,2704.49661818,0.0,875.4373571872711,666.96,0.0518133
1190.19,-0.0227488,2768,2,882414,0.277789473534,1.66051,2706.88205683,0.0,877.4840104579926,667.81,0.0799137
47.721,-0.0537291,2770,2,884091,0.963485710323,1.66857,2712.34766769,0.0,879.5003936290741,669.24,0.058551
963.018,-0.0337366,2772,2,886091,0.445877492428,1.67069,2739.56991775,0.0,881.5335030555725,675.54,0.0323057
1077.65,-0.0161464,2774,2,888091,0.311129152775,1.68603,2753.67834997,0.0,883.5551934242249,678.77,1.06264
1359.24,-0.0345358,2777,3,890676,0.628259152174,1.68918,2764.8776117,0.0,885.602207660675,681.56,0.0368823
677.618,-0.0355445,2780,3,892559,0.873001933098,1.68816,2761.89799283,0.0,887.6409268379211,680.8,0.029498
657.591,-0.0368877,2784,4,894875,0.903183020651,1.71417,2736.93554966,0.0,889.6594114303589,675.62,0.0256625
72.6037,-0.0519504,2787,3,896816,0.974017754197,1.69365,2709.62586627,0.0,891.6957767009735,669.18,0.0460243
680.565,-0.0352897,2790,3,898908,0.859698846936,1.6705,2710.63256758,0.0,893.7274236679077,669.44,0.028388
46.3898,-0.0650955,2792,2,900235,0.977642953396,1.64908,2713.13335706,0.0,895.7495810985565,669.93,0.0449831
670.695,-0.0399554,2795,3,902978,0.826559588313,1.65044,2744.83502228,0.0,897.7659800052643,677.03,0.0339987
724.17,-0.0446873,2799,4,904722,0.880632579327,1.64137,2746.05871201,0.0,899.7992737293243,677.39,0.0292506
115.269,-0.0566004,2804,5,907155,0.972582286224,1.61089,2685.59036204,0.0,901.8245277404785,663.09,0.0550449
82.9149,-0.0639249,2807,3,909007,0.975760428235,1.57845,2693.29770745,0.0,903.8611953258514,664.75,0.045226
102.668,-0.064876,2810,3,911197,0.975007362664,1.5702,2705.78865841,0.0,905.8777103424072,667.4,0.0399451
698.844,-0.0394924,2813,3,913198,0.862804874778,1.56757,2693.11307186,0.0,907.9130642414093,664.0,0.0246499
