TimeElapsed,TimestepsSoFar,loss_kl,EpLenMean,loss_vf_loss,loss_ent,EpThisIter,loss_pol_entpen,ev_tdlam_before,EpRewMean,EpisodesSoFar,loss_pol_surr
260.76520895957947,299000,0.0445636,1000.0,138.181,0.943607,3,0.0,0.068848490715,1046.60057615,299,-0.0303036
262.53085231781006,301000,0.0298625,1000.0,100.049,0.898738,2,0.0,0.109498381615,1050.82116827,301,-0.0344746
264.3124375343323,303000,0.0260287,1000.0,98.5137,0.881779,2,0.0,0.0912150740623,1056.024263,303,-0.0324741
266.0933244228363,305000,0.0266359,1000.0,93.6858,0.853334,2,0.0,0.0901675820351,1060.62880282,305,-0.0371418
267.9057593345642,307000,0.0297689,1000.0,98.9933,0.825077,2,0.0,0.109994471073,1064.23943921,307,-0.0341189
269.68681383132935,309000,0.0333005,1000.0,94.4633,0.827518,2,0.0,0.0810965299606,1068.13974584,309,-0.0314067
271.46866273880005,311000,0.0360821,1000.0,102.083,0.799209,2,0.0,0.138148188591,1072.62919962,311,-0.0342819
273.2526445388794,313000,0.025794,1000.0,96.6187,0.737475,2,0.0,0.0869003534317,1074.79113718,313,-0.0383539
275.03089809417725,315000,0.0381595,1000.0,98.1677,0.742998,2,0.0,0.352429628372,1079.565566,315,-0.0465139
276.81307673454285,317000,0.0330107,1000.0,98.9058,0.731601,2,0.0,0.0746353268623,1082.27480401,317,-0.0355585
278.59330224990845,319000,0.0312318,1000.0,100.842,0.736248,2,0.0,0.113407492638,1085.20992027,319,-0.0316219
280.3598620891571,321000,0.0242487,1000.0,97.1872,0.742877,2,0.0,0.0803601145744,1089.36041343,321,-0.034509
282.15568351745605,323000,0.0249682,1000.0,101.332,0.714115,2,0.0,0.087023794651,1093.27289158,323,-0.0337544
283.9211790561676,325000,0.0310043,1000.0,96.3496,0.708047,2,0.0,0.0377210974693,1095.96163191,325,-0.035697
285.70320200920105,327000,0.0234472,1000.0,95.0841,0.710838,2,0.0,0.0560721755028,1098.91986855,327,-0.0338089
287.48524928092957,329000,0.034383,1000.0,99.4557,0.694941,2,0.0,0.0553311705589,1101.02133638,329,-0.0326153
289.2648594379425,331000,0.0326339,1000.0,99.0033,0.687694,2,0.0,0.0834815502167,1103.93518329,331,-0.0368596
291.04676699638367,333000,0.0218204,1000.0,99.0589,0.668603,2,0.0,0.0765264630318,1108.23666652,333,-0.0383668
