loss_pol_surr,EpLenMean,TimestepsSoFar,loss_vf_loss,TimeElapsed,ev_tdlam_before,loss_ent,EpisodesSoFar,EpRewMean,loss_pol_entpen,EpThisIter,loss_kl
-0.0778055,279.06,941204,92.1642,976.1646888256073,0.958328772336,0.806352,3087,902.107208486,0.0,4,0.0529421
-0.0591339,295.31,943905,339.018,978.1491389274597,0.874140933156,0.775335,3093,965.515338615,0.0,6,0.0483343
-0.0743093,292.11,946119,235.058,980.1641938686371,0.927208960056,0.78946,3101,957.056938328,0.0,8,0.0600477
-0.0598039,295.7,947905,283.725,982.1641082763672,0.931503377855,0.812964,3107,970.844464658,0.0,6,0.0624001
-0.0542463,303.55,949980,465.933,984.1491777896881,0.831267267466,0.817349,3111,999.78980911,0.0,4,0.0453164
-0.0712373,316.37,952201,259.101,986.1677613258362,0.929311782122,0.813686,3117,1048.24293035,0.0,6,0.0497746
-0.0793114,316.88,954339,253.888,988.1736834049225,0.921651132405,0.814043,3124,1051.55084058,0.0,7,0.0486572
-0.0421041,330.52,956330,536.432,990.1835851669312,0.843300506473,0.821749,3128,1102.35632124,0.0,4,0.0639004
-0.0696377,328.08,958202,175.486,992.1886973381042,0.898245677352,0.805527,3132,1097.0055401,0.0,4,0.0559698
-0.0705502,329.9,959709,122.385,994.2034323215485,0.951861567795,0.823394,3139,1105.20913783,0.0,7,0.0499829
-0.0618914,344.15,962098,622.935,996.1879134178162,0.788125485182,0.801212,3143,1162.80092881,0.0,4,0.045254
-0.0716534,350.41,964550,164.076,998.1880378723145,0.949039340019,0.79356,3150,1190.25220496,0.0,7,0.0498507
-0.0716008,349.95,966443,153.496,1000.188173532486,0.943003542721,0.79674,3155,1192.10245859,0.0,5,0.0614557
-0.0639608,360.29,968607,180.787,1002.1883244514465,0.938436921686,0.774597,3160,1235.65503769,0.0,5,0.0742252
-0.0467129,368.51,970615,500.365,1004.1884024143219,0.855201035738,0.764947,3164,1267.20083565,0.0,4,0.114056
-0.066056,371.4,972345,150.264,1006.1884958744049,0.945608723909,0.77309,3168,1278.8657968,0.0,4,0.052984
-0.0774367,373.11,974717,254.41,1008.2115342617035,0.931913249195,0.750385,3175,1284.67188618,0.0,7,0.0436529
-0.0628833,382.92,976343,112.288,1010.2112264633179,0.933826453984,0.744343,3178,1323.36641172,0.0,3,0.0662799
-0.0640496,387.15,978784,624.578,1012.2431602478027,0.832486271858,0.729853,3184,1340.15052791,0.0,6,0.0461943
-0.0642079,387.42,980946,223.921,1014.2290863990784,0.897941298783,0.711473,3188,1341.06085132,0.0,4,0.0439104
-0.0714978,386.32,983001,185.9,1016.2354094982147,0.929742380977,0.781424,3194,1338.72322505,0.0,6,0.0471474
-0.0734107,389.0,984851,275.533,1018.2271070480347,0.90875133872,0.754278,3200,1350.64002557,0.0,6,0.0631007
-0.0689698,399.0,986636,135.111,1020.2269058227539,0.941283792257,0.75236,3204,1390.21514773,0.0,4,0.0546585
-0.00350177,402.08,989021,188.766,1022.2143180370331,0.938761405647,0.746675,3209,1402.66754958,0.0,5,1.27209
-0.075113,385.43,991209,236.864,1024.2194187641144,0.92465069145,0.719481,3218,1344.55544125,0.0,9,0.0577883
-0.070991,382.7,992945,247.298,1026.2290136814117,0.915065377951,0.720274,3225,1336.53438486,0.0,7,0.0523562
-0.0703416,371.2,995322,164.225,1028.2352962493896,0.952474180609,0.693401,3232,1296.62107916,0.0,7,0.0538458
-0.0632567,378.27,997114,174.368,1030.242889881134,0.933801032603,0.681896,3237,1324.56478805,0.0,5,0.0621452
-0.0727397,366.7,999271,182.618,1032.2289807796478,0.953152634203,0.697896,3244,1280.12767841,0.0,7,0.0503105
-0.0737148,368.47,1001397,109.575,1034.2464382648468,0.962143946439,0.690718,3250,1289.01834155,0.0,6,0.0637172
