loss_pol_surr,ev_tdlam_before,TimeElapsed,loss_ent,EpThisIter,TimestepsSoFar,loss_kl,EpLenMean,loss_vf_loss,EpisodesSoFar,loss_pol_entpen,EpRewMean
-0.0376571,0.0641150474548,803.8280098438263,-1.98719,2,923000,0.0335641,1000.0,163.441,923,0.0,1465.43168892
-0.0383884,0.0687065124512,805.6255564689636,-1.98276,2,925000,0.0352296,1000.0,161.581,925,0.0,1464.20743978
-0.0329886,0.0489488244057,807.4246325492859,-1.97707,2,927000,0.0532709,1000.0,155.727,927,0.0,1463.7052342
-0.0323113,0.0610570311546,809.2067203521729,-1.97026,2,929000,0.0530699,1000.0,160.972,929,0.0,1463.85223928
-0.0299645,0.0495311021805,810.9679391384125,-1.97155,2,931000,0.050291,1000.0,161.385,931,0.0,1481.99644958
-0.0386758,0.0625933408737,812.7493793964386,-1.97231,2,933000,0.0277249,1000.0,160.181,933,0.0,1481.45965213
-0.0377759,0.0785885453224,814.5309748649597,-1.98648,2,935000,0.0373177,1000.0,167.005,935,0.0,1498.95462817
-0.0332858,0.048994243145,816.2968180179596,-1.99568,2,937000,0.0371064,1000.0,162.625,937,0.0,1497.99837271
-0.0372437,0.0627082586288,818.0773346424103,-1.99784,3,940000,0.0419137,1000.0,229.458,940,0.0,1498.16310031
-0.0329797,0.0405139327049,819.8437485694885,-1.99367,2,942000,0.0422988,1000.0,164.555,942,0.0,1498.66276372
-0.0399715,0.0775457024574,821.609049320221,-2.00947,2,944000,0.02907,1000.0,164.356,944,0.0,1498.27019035
-0.0331843,0.0572463870049,823.3900113105774,-2.02214,2,946000,0.0555865,1000.0,168.279,946,0.0,1497.96285328
-0.0394225,0.0696889162064,825.1557331085205,-2.01102,2,948000,0.0374194,1000.0,166.115,948,0.0,1497.6932109
-0.0373588,0.0596575140953,826.9338901042938,-2.01561,2,950000,0.0399933,1000.0,162.698,950,0.0,1497.25042534
-0.0262449,0.0132127404213,828.7210059165955,-2.01394,2,952000,0.100438,1000.0,165.879,952,0.0,1497.65685675
-0.0386076,0.0869451165199,830.4837944507599,-1.9985,2,954000,0.0388082,1000.0,157.985,954,0.0,1497.36938882
-0.0371219,0.0588188171387,832.2649948596954,-1.99658,2,956000,0.0358363,1000.0,168.298,956,0.0,1497.65925514
-0.0270085,0.0664699077606,834.031268119812,-1.99735,2,958000,0.0543217,1000.0,169.296,958,0.0,1497.45720613
-0.0362699,0.0375438928604,835.8121907711029,-2.01564,2,960000,0.0315536,1000.0,165.202,960,0.0,1495.90645141
-0.0459137,0.290536820889,837.5931749343872,-2.04223,2,962000,0.630237,1000.0,174.466,962,0.0,1495.89152948
-0.038227,0.126347362995,839.3599851131439,-2.0482,2,964000,0.0405602,1000.0,165.013,964,0.0,1494.62410763
-0.0523079,0.687216103077,841.1540701389313,-2.03585,2,966000,0.0445304,1000.0,169.344,966,0.0,1487.51802462
-0.0347144,0.0161277651787,842.9211623668671,-2.06763,2,968000,0.0362535,1000.0,162.476,968,0.0,1486.61093719
-0.0343053,0.0367981791496,844.7030916213989,-2.04614,2,970000,0.0433039,1000.0,164.927,970,0.0,1486.78725021
-0.0371055,0.0462130308151,846.468980550766,-2.06421,2,972000,0.0402479,1000.0,164.687,972,0.0,1487.05402811
-0.036366,0.0422704815865,848.2336003780365,-2.04176,2,974000,0.0362874,1000.0,169.381,974,0.0,1487.2725021
-0.0341552,0.060467839241,849.9992027282715,-2.05769,2,976000,0.0491065,1000.0,169.879,976,0.0,1488.35856737
-0.0269809,0.0634250640869,851.7806594371796,-2.08949,2,978000,0.0684257,1000.0,168.034,978,0.0,1489.53919779
-0.0334412,0.0323925018311,853.5479733943939,-2.05513,2,980000,0.0369679,1000.0,159.855,980,0.0,1489.21415254
-0.0298781,0.0415540337563,855.3279521465302,-2.07217,3,983000,0.0559393,1000.0,216.611,983,0.0,1489.34621788
-0.0345402,0.0453272461891,857.0935440063477,-2.03824,2,985000,0.0328696,1000.0,169.078,985,0.0,1488.88527819
-0.0336227,0.0283731222153,858.8746960163116,-2.04593,2,987000,0.0503781,1000.0,169.745,987,0.0,1488.33147834
-0.0300098,0.0400894284248,860.6409337520599,-2.04956,2,989000,0.0576431,1000.0,158.547,989,0.0,1487.25674819
-0.0373207,0.059449493885,862.421781539917,-2.06115,2,991000,0.0334652,1000.0,162.95,991,0.0,1487.81826193
-0.0381005,0.0842411518097,864.1870274543762,-2.05151,2,993000,0.0348689,1000.0,172.812,993,0.0,1488.74312424
-0.0211172,0.0393887758255,865.9531962871552,-2.04797,2,995000,0.0886268,1000.0,166.829,995,0.0,1488.55932989
-0.0344839,0.0456401109695,867.7179651260376,-2.07443,2,997000,0.0465267,1000.0,167.665,997,0.0,1489.16652497
-0.0362739,0.0601331591606,869.4998161792755,-2.09325,2,999000,0.0323382,1000.0,169.108,999,0.0,1488.91639111
-0.0278123,0.0591574311256,871.2664875984192,-2.10248,2,1001000,0.0699416,1000.0,164.923,1001,0.0,1489.77090848
