TimestepsSoFar,loss_pol_entpen,TimeElapsed,ev_tdlam_before,EpThisIter,EpLenMean,loss_pol_surr,EpisodesSoFar,loss_ent,loss_kl,EpRewMean,loss_vf_loss
1648608,0.0,2809.7738375663757,0.961125403643,18,121.76,-0.115395,15660,4.81768,0.892445,64.5295848825,0.358186
1650678,0.0,2813.3128855228424,0.94893329218,18,119.88,-0.143667,15678,4.7774,0.428896,63.1231369685,0.430503
1652710,0.0,2816.8295636177063,0.93185338378,17,120.34,-0.133671,15695,4.75885,0.620233,62.9079824145,0.434084
1654751,0.0,2820.3594403266907,0.938046477735,16,119.9,-0.138512,15711,4.7336,0.830687,62.4698757297,0.362838
1656739,0.0,2823.87486743927,0.930630497634,15,122.28,-0.144036,15726,4.67155,0.466773,63.656434083,0.496655
1658847,0.0,2827.3903799057007,0.936597041786,17,122.03,-0.140754,15743,4.62495,0.544739,63.4864632935,0.450482
1660905,0.0,2830.9458618164062,0.939436383545,17,122.97,-0.141492,15760,4.61803,0.563817,64.0973958361,0.565749
1662902,0.0,2834.437262773514,0.947646487504,18,122.24,-0.146077,15778,4.56326,0.448445,63.9375534344,0.494379
1664933,0.0,2837.9997510910034,0.9356642887,16,122.97,-0.137838,15794,4.55129,0.502525,64.2492356122,0.547727
1667032,0.0,2841.5309903621674,0.946520246565,19,120.61,-0.137488,15813,4.55845,0.561464,63.0872985421,0.601535
1668984,0.0,2845.0824134349823,0.947812139988,16,117.86,-0.134609,15829,4.47833,0.700552,61.3420840321,0.464236
1671060,0.0,2848.6175882816315,0.940777443349,16,119.38,-0.136587,15845,4.47229,0.641913,62.0803409611,0.749189
1673099,0.0,2852.1294441223145,0.945722516626,18,119.14,-0.10646,15863,4.42816,1.19041,62.3066298508,0.503558
1675135,0.0,2855.6532683372498,0.934514731169,17,120.13,-0.143852,15880,4.4196,0.567798,62.8152570982,0.590633
1677204,0.0,2859.202922105789,0.941793810576,18,118.0,-0.130168,15898,4.41594,0.812458,61.8755972665,0.576634
1679318,0.0,2862.7497866153717,0.929629638791,16,121.83,-0.128518,15914,4.36213,0.650361,63.8540994652,0.531484
1681320,0.0,2866.249774456024,0.91635043174,16,121.72,-0.142833,15930,4.31847,0.546548,64.0400186985,0.532816
1683375,0.0,2869.765388727188,0.933280915022,16,121.96,-0.129684,15946,4.31715,0.778188,64.38434431,0.596318
1685337,0.0,2873.281003713608,0.92101919651,14,125.85,-0.132999,15960,4.29074,0.626277,66.4277173104,0.494506
1687450,0.0,2876.796618461609,0.91568826139,16,127.85,-0.119297,15976,4.26446,1.1585,67.4517805113,0.77769
1689590,0.0,2880.26535820961,0.941641736776,17,129.49,-0.139171,15993,4.22798,0.436384,68.2838990337,0.633902
1691584,0.0,2883.781233549118,0.937564622611,15,132.55,-0.146031,16008,4.22357,0.515277,70.0359564184,0.658904
1693688,0.0,2887.2968480587006,0.937306828797,17,129.62,-0.145328,16025,4.21536,0.580252,68.5323469762,0.650456
1695620,0.0,2890.8129756450653,0.941223204136,16,129.36,-0.140046,16041,4.2102,0.563566,68.3517459289,0.716084
1697765,0.0,2894.3435351848602,0.945111203939,16,128.66,-0.127791,16057,4.18497,0.729064,67.9007683594,0.685259
1699833,0.0,2897.859150648117,0.937025077641,16,127.25,-0.132613,16073,4.15596,0.761156,67.0256171484,0.488212
1701842,0.0,2901.374764442444,0.935077540576,18,125.37,-0.138073,16091,4.15084,0.446778,65.9324180044,0.663902
1703838,0.0,2904.879733324051,0.943599916995,17,122.54,-0.142754,16108,4.16107,0.608313,64.407623009,0.558476
1705908,0.0,2908.4061205387115,0.948601610959,18,121.12,-0.130773,16126,4.1615,0.57795,63.6501634517,0.589916
1708026,0.0,2911.947683572769,0.944599140435,19,118.32,-0.136128,16145,4.155,0.658067,62.0973149775,0.518009
1709971,0.0,2915.524735927582,0.945002861321,17,115.58,-0.14069,16162,4.14142,0.85146,60.5157770578,0.553798
1712072,0.0,2919.046795129776,0.941645998508,17,114.79,-0.119362,16179,4.12956,0.801606,59.9652235952,0.501761
1714110,0.0,2922.5942735671997,0.931679084897,17,116.4,-0.135431,16196,4.12479,0.650821,60.5960375478,0.42813
1716127,0.0,2926.108978509903,0.922574527562,18,115.05,-0.110782,16214,4.15331,1.00827,59.8989864919,0.609032
1718199,0.0,2929.687092781067,0.945510536432,17,117.63,-0.1329,16231,4.13187,0.659593,61.0144141048,0.488424
1720308,0.0,2933.1870822906494,0.93965498358,19,116.8,-0.133934,16250,4.13022,0.601568,60.7288577413,0.413152
1722316,0.0,2936.687071323395,0.944800186902,16,118.11,-0.132896,16266,4.12518,0.69355,61.6046373516,0.520351
1724400,0.0,2940.2339358329773,0.958722025156,18,117.0,-0.144873,16284,4.07854,0.594175,61.0684047407,0.538945
1726361,0.0,2943.7812778949738,0.924085102975,16,117.01,-0.14365,16300,4.07719,0.535457,61.1503197911,0.518601
1728481,0.0,2947.320672273636,0.944414000958,17,119.92,-0.142981,16317,4.07382,0.731655,62.6908608101,0.392576
1730493,0.0,2950.852350950241,0.952701169997,18,118.57,-0.118055,16335,4.05819,1.17403,62.0194006507,0.427389
1732574,0.0,2954.3476502895355,0.957117844373,17,119.21,-0.128896,16352,4.02025,0.647982,62.3183161303,0.460964
1734593,0.0,2957.868231534958,0.929333530366,16,120.14,-0.137457,16368,4.00188,0.485776,62.8871186379,0.600113
1736644,0.0,2961.3916714191437,0.945940990001,17,121.59,-0.142208,16385,3.99777,0.541396,63.5608346454,0.645879
1738664,0.0,2964.955577135086,0.92698674649,19,117.67,-0.0771094,16404,4.0315,1.72887,61.4213670588,0.591818
1740745,0.0,2968.4686534404755,0.943429417908,17,118.13,-0.129627,16421,4.04834,0.540756,61.4648511963,0.539786
1742751,0.0,2971.999892473221,0.928107835352,17,118.93,-0.122345,16438,4.01666,0.691056,61.7933673642,0.586059
1744869,0.0,2975.5311336517334,0.910539068282,15,121.67,-0.134334,16453,4.04087,0.532765,63.4806972952,0.539714
1746850,0.0,2979.0046257972717,0.936072424054,17,120.56,-0.144712,16470,4.04738,0.552352,63.0993892984,0.55767
1748986,0.0,2982.5310401916504,0.929894678295,19,118.81,-0.141206,16489,4.05728,0.483174,62.1046293074,0.78877
1750926,0.0,2986.0333154201508,0.941473983228,15,122.62,-0.143096,16504,4.02565,0.557651,64.6146609034,0.570258
1753062,0.0,2989.562718153,0.9500820674,19,119.45,-0.139159,16523,4.0518,0.518882,63.3101491951,0.567296
1755040,0.0,2993.0863740444183,0.934977732599,16,120.73,-0.144284,16539,4.03706,0.557474,63.9707057466,0.512579
1757182,0.0,2996.626634836197,0.927161291242,18,118.64,-0.0976558,16557,3.97845,1.30972,62.3821676082,0.5878
1759125,0.0,3000.148491382599,0.941146414727,18,117.37,-0.137547,16575,3.9344,0.541179,61.5059069895,0.513825
1761228,0.0,3003.6647403240204,0.939894687384,19,115.93,-0.132812,16594,3.89466,0.569926,60.750628909,0.59322
1763251,0.0,3007.1881051063538,0.928071111441,16,115.88,-0.130383,16610,3.85109,0.748468,60.3985186991,0.598814
1765367,0.0,3010.7034583091736,0.950939543545,20,113.38,-0.138722,16630,3.83426,0.617395,59.0724560948,0.490354
1767419,0.0,3014.227138519287,0.929030500352,18,113.27,-0.138246,16648,3.79653,0.562138,59.1732389492,0.583373
1769441,0.0,3017.7619903087616,0.938579101115,16,115.08,-0.140884,16664,3.78401,0.667547,60.0357023211,0.490838
1771382,0.0,3021.312505722046,0.940414987504,16,116.82,-0.142503,16680,3.79642,0.704052,61.0321457364,0.515337
1773540,0.0,3024.87499666214,0.944609977305,17,119.6,-0.129909,16697,3.81683,0.706009,62.0939005254,0.510319
1775528,0.0,3028.375790834427,0.926498509943,16,119.14,-0.130624,16713,3.82542,0.845191,62.2866311043,0.65648
1777550,0.0,3031.90625667572,0.937480971217,16,123.27,-0.139241,16729,3.81827,0.578178,64.199245516,0.515157
1779648,0.0,3035.4064240455627,0.943857867271,18,123.66,-0.136358,16747,3.80708,0.724775,64.7435666248,0.586264
1781752,0.0,3038.931014060974,0.934447996318,19,120.7,-0.139094,16766,3.79123,0.499048,63.1761223908,0.880961
1783791,0.0,3042.484516620636,0.945869244635,17,120.4,-0.134889,16783,3.7697,0.664503,62.8843238822,0.539785
1785764,0.0,3046.0156445503235,0.932324826717,16,120.17,-0.141737,16799,3.79001,0.55256,62.7422334514,0.548642
1787821,0.0,3049.5156342983246,0.93168002367,18,117.91,-0.142303,16817,3.77625,0.542803,61.4913259596,0.635908
1789883,0.0,3053.0624985694885,0.93811936304,17,116.93,-0.142401,16834,3.78335,0.621792,60.8748735747,0.636331
1791961,0.0,3056.5937373638153,0.948403600603,18,117.95,-0.0432522,16852,3.83094,2.24692,60.9442011836,0.503792
1793890,0.0,3060.1406021118164,0.935180790722,16,119.21,-0.143674,16868,3.83151,0.529151,61.2347314147,0.564866
1796068,0.0,3063.687664747238,0.947520952672,17,119.16,-0.131087,16885,3.81315,1.01701,61.1301664365,0.530622
1798091,0.0,3067.2584698200226,0.944263409823,17,119.79,-0.13924,16902,3.80667,0.475163,61.0613799378,0.53732
1800189,0.0,3070.8122022151947,0.940138604492,17,121.03,-0.137347,16919,3.75543,0.528568,61.1843058613,0.481916
1802219,0.0,3074.362795829773,0.941771842539,19,119.02,-0.137752,16938,3.77029,0.594717,60.0690819448,0.730353
1804275,0.0,3077.905584335327,0.936429806054,16,120.5,-0.13517,16954,3.771,0.983789,60.8581042365,0.454138
1806321,0.0,3081.468073606491,0.952637881041,16,121.84,-0.143786,16970,3.7578,0.597001,61.8782473675,0.367057
1808328,0.0,3084.983687877655,0.936953753233,16,121.56,-0.143386,16986,3.75372,0.546044,61.8778067872,0.458772
1810343,0.0,3088.5305519104004,0.950189638883,18,119.9,-0.144618,17004,3.74681,0.519152,61.1613062034,0.519164
1812397,0.0,3092.0774166584015,0.932146690786,18,118.94,-0.13419,17022,3.73306,0.8155,60.4026687499,0.548665
1814468,0.0,3095.639905691147,0.94499334693,17,121.4,-0.126009,17039,3.76013,0.944272,61.6166458366,0.59934
1816507,0.0,3099.171144723892,0.936123743653,17,119.94,-0.134454,17056,3.75724,0.634938,61.1267045911,0.560293
1818582,0.0,3102.689321041107,0.954582881182,19,115.84,-0.139292,17075,3.76166,0.511672,58.8295844528,0.55211
1820629,0.0,3106.2737596035004,0.950754255056,17,116.39,-0.114347,17092,3.82432,1.29566,58.8641570597,0.489504
1822589,0.0,3109.8132603168488,0.933184444904,15,119.16,-0.152239,17107,3.82502,0.510328,60.6021918244,0.465676
1824642,0.0,3113.3435933589935,0.948352001607,16,120.94,-0.141248,17123,3.7913,0.570227,61.6708802766,0.425711
1826728,0.0,3116.8904588222504,0.945631027222,16,122.6,-0.144113,17139,3.74935,0.509804,62.9058760734,0.464236
1828789,0.0,3120.4216964244843,0.926878251135,17,122.82,-0.131478,17156,3.7206,0.704086,63.0224491266,0.444958
1830831,0.0,3123.9216859340668,0.937315456569,14,127.15,-0.139155,17170,3.68354,0.738764,65.4392351139,0.354078
1832838,0.0,3127.4841754436493,0.936454407871,17,129.18,-0.131395,17187,3.73549,0.608593,66.4103086303,0.34655
1834956,0.0,3131.0154147148132,0.937643319368,18,126.26,-0.137329,17205,3.7224,0.526951,64.9226379666,0.538195
1836947,0.0,3134.554128885269,0.932552792132,16,125.98,-0.129467,17221,3.66985,0.739958,64.9494800317,0.536025
1839013,0.0,3138.1103081703186,0.930549792945,16,125.64,-0.116973,17237,3.65296,0.993766,64.1581354141,0.435832
1841119,0.0,3141.671659231186,0.944147635251,17,125.54,-0.120155,17254,3.65239,1.23578,63.9395249255,0.478435
1843197,0.0,3145.18727350235,0.937891863286,15,125.18,-0.146088,17269,3.66457,0.606196,63.842266109,0.448245
1845179,0.0,3148.7301485538483,0.93222861737,13,128.83,-0.141646,17282,3.63053,0.513399,65.7541139782,0.446941
1847208,0.0,3152.2927050590515,0.938326980919,16,131.18,-0.12549,17298,3.63118,0.825835,66.8934001078,0.72414
1849337,0.0,3155.812721014023,0.930744357407,18,130.82,-0.13349,17316,3.60604,0.503971,66.6689457426,0.54721
1851323,0.0,3159.390448331833,0.919427186251,14,132.07,-0.131138,17330,3.55382,0.605413,67.327272305,0.472379
1853335,0.0,3162.9461076259613,0.946930974722,16,131.83,-0.141426,17346,3.56799,0.585955,66.9414590752,0.42958
1855416,0.0,3166.509388923645,0.94008050859,18,127.91,-0.139083,17364,3.5161,0.537486,64.7927839686,0.678382
1857494,0.0,3170.0788102149963,0.950741425157,19,121.35,-0.0131664,17383,3.55576,2.74106,61.2794801503,0.435419
1859485,0.0,3173.6255860328674,0.931289292872,16,121.37,-0.136952,17399,3.49016,1.01185,61.3832442547,0.539339
1861519,0.0,3177.1649837493896,0.944094628096,14,124.98,-0.14871,17413,3.47761,0.52353,63.2267150555,0.341269
1863628,0.0,3180.734431743622,0.948384318501,15,125.5,-0.138289,17428,3.46207,0.519198,63.3960654881,0.370751
1865680,0.0,3184.2812967300415,0.949857845902,16,126.09,-0.141164,17444,3.44095,0.547216,64.2905849676,0.387629
1867754,0.0,3187.830338716507,0.930892430246,17,126.73,-0.133863,17461,3.40756,0.716881,65.1145574896,0.476023
1869786,0.0,3191.3907458782196,0.951131463051,17,127.97,-0.104768,17478,3.36637,1.12631,66.1712546322,0.46499
1871823,0.0,3194.914684534073,0.938342802227,18,127.33,-0.13799,17496,3.35304,0.493324,66.166722848,0.559184
1873919,0.0,3198.4479038715363,0.937225237489,18,122.1,-0.140253,17514,3.34692,0.688237,63.6416018249,0.516304
1875845,0.0,3201.9605066776276,0.898813657463,18,117.21,-0.11442,17532,3.3258,0.561848,61.2921556427,0.747844
1877986,0.0,3205.493004798889,0.924903213978,17,117.1,-0.137018,17549,3.29991,0.686506,61.5181053718,0.680184
1879977,0.0,3209.03097987175,0.937081150711,16,117.69,-0.149222,17565,3.30147,0.655846,61.5836007411,0.531703
1882075,0.0,3212.593468427658,0.933214083314,17,118.23,-0.0978055,17582,3.31312,1.30735,61.9761821411,0.486513
1884111,0.0,3216.1212549209595,0.918960697949,17,119.67,-0.142986,17599,3.30006,0.550785,62.9436753762,0.581638
1886175,0.0,3219.6248722076416,0.921236522496,18,119.62,-0.111418,17617,3.28628,1.01172,63.2001120497,0.693208
1888196,0.0,3223.156172513962,0.923915281892,16,121.96,-0.143021,17633,3.274,0.556818,64.2651310947,0.429962
1890271,0.0,3226.7030370235443,0.940821524709,19,119.19,-0.133868,17652,3.28534,0.538811,62.5000664498,0.666012
1892280,0.0,3230.2499027252197,0.912678673863,15,120.77,-0.137569,17667,3.25967,0.626803,63.4510955307,0.524648
1894381,0.0,3233.765515565872,0.913600578904,17,120.58,-0.136199,17684,3.23272,0.679311,63.3836689725,0.678232
1896403,0.0,3237.2967550754547,0.918186068535,17,121.02,-0.116157,17701,3.25027,0.799146,63.3169367123,0.901639
1898482,0.0,3240.8238866329193,0.928712204099,17,122.06,-0.13736,17718,3.22899,0.713135,63.6608331204,0.550074
1900504,0.0,3244.359160423279,0.925899267197,18,119.6,-0.131566,17736,3.23984,0.861629,62.3389786603,0.638458
1902480,0.0,3247.8903999328613,0.918859995902,16,122.09,-0.135207,17752,3.19419,0.747086,63.7589164369,0.756287
1904465,0.0,3251.468513727188,0.934164866805,16,120.93,-0.136593,17768,3.18391,0.726343,62.6832010192,0.603255
1906654,0.0,3254.999753713608,0.943594638258,16,122.73,-0.140458,17784,3.19111,0.553432,63.2449818249,0.673611
1908733,0.0,3258.551584482193,0.934086412191,19,120.26,-0.129633,17803,3.19194,0.777575,61.8296096018,0.605403
1910752,0.0,3262.1179583072662,0.919799350202,15,122.7,-0.142605,17818,3.20712,0.611174,63.18537892,0.650655
1912789,0.0,3265.6403608322144,0.93668833375,16,125.03,-0.13819,17834,3.19579,0.696418,64.8329820832,0.61154
1914741,0.0,3269.1559755802155,0.917465619743,16,124.43,-0.148935,17850,3.18367,0.596159,64.6933309552,0.773142
1916838,0.0,3272.7184653282166,0.926855072379,16,126.11,0.0111113,17866,3.26176,4.02093,65.7149316708,0.631468
1918939,0.0,3276.2497057914734,0.933759011328,19,122.2,-0.1413,17885,3.25423,0.389379,64.0734396476,0.761754
1920926,0.0,3279.820990085602,0.94109307602,17,122.76,-0.139017,17902,3.23896,0.505294,64.2584215418,0.588299
1922993,0.0,3283.3288605213165,0.935466937721,17,120.8,-0.144594,17919,3.22655,0.478393,63.1798929909,0.655616
1925091,0.0,3286.8904445171356,0.948973435909,20,116.06,-0.134437,17939,3.23885,0.514246,60.494781427,0.773201
1927044,0.0,3290.421683549881,0.928064271808,17,115.22,-0.132721,17956,3.24423,0.523821,59.9225148775,0.728721
1929205,0.0,3293.9841730594635,0.930487036705,17,115.69,-0.137468,17973,3.24697,0.448488,59.904932492,0.67782
1931251,0.0,3297.546662092209,0.924517452717,19,114.82,-0.129381,17992,3.21153,0.534374,59.5332765959,0.944191
1933306,0.0,3301.0936286449432,0.917355924845,17,115.73,-0.139534,18009,3.1936,0.531729,59.9641218317,0.764344
1935320,0.0,3304.6717414855957,0.92403973639,16,116.64,-0.115196,18025,3.25497,1.046,60.0518756682,0.562331
1937338,0.0,3308.202980995178,0.929798036814,17,118.81,-0.124547,18042,3.1805,0.895904,61.4838587719,0.582094
1939441,0.0,3311.7342212200165,0.923230402172,19,116.45,-0.138072,18061,3.17709,0.485377,60.5146642224,0.757566
1941458,0.0,3315.2654588222504,0.926316037774,18,116.67,-0.133433,18079,3.1919,0.574614,60.8702256521,0.648703
1943490,0.0,3318.8051104545593,0.905082777143,16,119.2,-0.140907,18095,3.20625,0.509185,62.3064960042,0.634794
1945508,0.0,3322.3436045646667,0.912935316563,17,117.85,-0.121786,18112,3.23434,0.840912,61.7216550577,0.825859
1947542,0.0,3325.915728330612,0.928967677057,15,118.97,-0.1167,18127,3.19743,0.973542,62.4910177089,0.604966
1949636,0.0,3329.462294816971,0.92651925981,18,119.71,-0.145289,18145,3.17804,0.431201,62.7535679618,0.721058
1951649,0.0,3333.0153341293335,0.923228211701,15,123.05,-0.132933,18160,3.16965,1.02982,64.4990225428,0.72157
1953769,0.0,3336.593446493149,0.941158354282,16,126.09,-0.140191,18176,3.15302,0.517277,65.7340525636,0.711218
1955756,0.0,3340.140430688858,0.917806975543,16,126.82,-0.102213,18192,3.11374,1.49804,66.0847993853,0.800413
1957823,0.0,3343.7080585956573,0.921206735075,16,127.91,-0.145903,18208,3.12331,0.473541,66.186396869,0.834586
1959910,0.0,3347.280335187912,0.936711452901,17,126.29,-0.142019,18225,3.1409,0.4913,65.1443044191,0.813214
1961949,0.0,3350.842824459076,0.938064135611,18,124.9,-0.130489,18243,3.1666,0.598179,64.2084880849,0.696974
1963970,0.0,3354.4060559272766,0.941350989044,16,125.12,-0.117466,18259,3.16242,0.798849,63.7650715517,0.647373
1966023,0.0,3357.937294960022,0.935210995376,18,120.79,-0.114369,18277,3.15189,1.05388,61.4310009797,0.687338
1968123,0.0,3361.484159231186,0.934163786471,20,116.58,-0.137409,18297,3.12911,0.535261,59.1444592443,0.78924
1970141,0.0,3365.0402612686157,0.940967094153,17,116.44,-0.143002,18314,3.08493,0.508464,59.3221466724,0.522167
1972215,0.0,3368.680280447006,0.939792845398,17,115.48,-0.144051,18331,3.08814,0.462257,59.0586952582,0.539586
1974209,0.0,3372.2512731552124,0.93223477155,18,115.42,-0.130673,18349,3.08923,0.869148,59.1576423578,0.855105
1976215,0.0,3375.8597552776337,0.936316512525,17,114.99,-0.139617,18366,3.09673,0.652114,58.97101913,0.640959
1978150,0.0,3379.4843199253082,0.951432876289,18,113.07,-0.136677,18384,3.07858,0.607175,57.9823623056,0.549661
1980326,0.0,3383.093682527542,0.938349664211,17,117.05,-0.135752,18401,3.10307,0.541605,59.7393393063,0.639855
1982431,0.0,3386.671796321869,0.928307376802,18,116.92,-0.122821,18419,3.12152,0.786421,59.7985336722,0.706092
1984446,0.0,3390.2655363082886,0.94112303853,18,116.62,-0.137512,18437,3.10684,0.602927,59.6448042394,0.655099
1986549,0.0,3393.874899625778,0.935962557793,19,114.35,-0.139239,18456,3.10364,0.738794,58.4475638191,0.581901
1988587,0.0,3397.484263420105,0.944962576032,20,113.56,-0.137227,18476,3.11652,0.622634,57.9869228487,0.693663
1990611,0.0,3401.078003168106,0.926634795964,15,115.04,-0.141659,18491,3.12112,0.689752,58.8695854758,0.59073
1992686,0.0,3404.656118631363,0.942229826003,16,116.21,-0.128876,18507,3.10169,0.971527,59.5755887248,0.474207
1994725,0.0,3408.242260694504,0.953313667327,18,115.4,-0.103235,18525,3.13649,1.65677,59.1149146742,0.517686
1996725,0.0,3411.8367574214935,0.940609868616,17,118.18,-0.137537,18542,3.10357,0.626931,60.4010584555,0.505433
1998661,0.0,3415.4061572551727,0.937026895583,14,121.12,-0.140623,18556,3.10821,0.68228,61.9041026839,0.53783
2000860,0.0,3419.0155227184296,0.943936187774,18,124.64,-0.143593,18574,3.12083,0.476166,63.4584520394,0.538165
2002869,0.0,3422.5780112743378,0.941092081368,18,121.62,-0.117541,18592,3.14449,0.90546,62.2833202158,0.582188
2004961,0.0,3426.1685132980347,0.940977871418,17,120.64,-0.143431,18609,3.12027,0.547117,61.5668223068,0.592942
2006930,0.0,3429.7659137248993,0.932343274355,16,122.05,-0.144594,18625,3.08484,0.545232,62.2919209355,0.503307
2008974,0.0,3433.3609619140625,0.949500091374,18,121.1,-0.128964,18643,3.10089,0.72268,61.6898379487,0.631263
2011095,0.0,3436.930404663086,0.933556847274,19,116.33,-0.133282,18662,3.07259,0.61274,59.061272554,0.700078
