loss_ent,TimeElapsed,EpLenMean,loss_kl,EpThisIter,loss_vf_loss,EpisodesSoFar,ev_tdlam_before,TimestepsSoFar,loss_pol_entpen,EpRewMean,loss_pol_surr
-3.139,12095.796397686005,96.06,1.21815,20,1.0359,53130,0.904581494629,5951464,0.0,48.2951402222,-0.107035
-3.14087,12099.711303710938,97.36,1.29388,18,0.585151,53148,0.931789405644,5953436,0.0,48.7496168337,-0.115384
-3.14849,12103.576040506363,99.54,2.1265,21,0.657888,53169,0.932759575546,5955564,0.0,49.8363818987,-0.109549
-3.12202,12107.460041761398,98.45,1.50871,22,0.877483,53191,0.888493590057,5957504,0.0,49.348322458,-0.0852187
-3.12967,12111.36889576912,98.49,1.2452,22,0.846686,53213,0.932692781091,5959625,0.0,49.2404454812,-0.111472
-3.1409,12115.25783109665,97.1,0.939186,20,0.891379,53233,0.910451970994,5961582,0.0,48.8117973503,-0.132383
-3.13517,12119.194479227066,95.17,1.79537,22,0.977692,53255,0.920998841524,5963731,0.0,48.027995629,-0.0898045
-3.09603,12123.373242616653,96.43,2.58635,19,1.04517,53274,0.911209732294,5965730,0.0,48.5329872446,-0.063611
-3.07258,12127.578271150589,100.98,1.94198,19,0.944265,53293,0.919650025666,5967834,0.0,50.8671186412,-0.101496
-3.09351,12132.35094666481,101.05,1.28471,22,0.897482,53315,0.940200481564,5969898,0.0,51.0635742999,-0.12966
-3.07547,12137.446882486343,98.99,1.29242,21,0.696079,53336,0.936227373779,5971859,0.0,50.3547786953,-0.117111
-3.08207,12142.562061309814,99.75,1.9701,21,0.741508,53357,0.951094001532,5973977,0.0,50.5649402513,-0.0685957
-3.05431,12147.288795232773,99.45,1.13814,20,0.778541,53377,0.938436117023,5976025,0.0,50.4167216293,-0.102415
-3.02539,12151.900068759918,96.53,1.59572,22,1.21488,53399,0.932857535779,5978057,0.0,48.8432328334,-0.102705
-3.029,12156.621719121933,99.46,2.0026,20,0.670799,53419,0.943665046245,5980157,0.0,50.3120792391,-0.0678173
-3.01323,12160.491797208786,98.09,1.50757,22,0.975891,53441,0.904963195324,5982177,0.0,49.3492342047,-0.113692
-2.98406,12164.35168170929,98.1,1.45543,20,0.658075,53461,0.939187359065,5984157,0.0,49.5051872433,-0.111049
-3.01168,12168.215090036392,98.27,1.09345,22,0.716638,53483,0.946322247386,5986279,0.0,49.6347551735,-0.107865
-2.95732,12172.031597614288,96.65,0.997628,21,0.755235,53504,0.947995580733,5988272,0.0,49.0112006086,-0.117953
-2.94512,12175.945049524307,96.91,0.997552,22,0.728762,53526,0.926086328924,5990393,0.0,48.7198791234,-0.116261
-2.88785,12179.811034917831,97.93,2.05705,19,0.907182,53545,0.921920880675,5992360,0.0,49.1359534393,-0.0818156
-2.87368,12183.640110492706,97.9,1.18979,20,0.705613,53565,0.942415222526,5994339,0.0,49.2053563678,-0.125403
-2.85956,12187.562290906906,98.52,1.85223,22,0.713497,53587,0.930240511894,5996525,0.0,49.5935594655,-0.105078
-2.85846,12191.445098400116,98.96,1.14288,21,0.839679,53608,0.92725725472,5998545,0.0,49.7790894178,-0.114698
-2.85142,12195.484603643417,97.61,2.38785,21,0.792517,53629,0.915621995926,6000521,0.0,49.1090663091,-0.0389343
-2.87123,12199.83775472641,97.74,1.2466,21,0.637651,53650,0.930755123496,6002617,0.0,49.0714488327,-0.111944
-2.81811,12204.062537908554,96.96,3.33251,22,0.751962,53672,0.933717884123,6004734,0.0,48.5818086942,-0.0111755
-2.8131,12208.526741743088,96.17,1.08681,21,0.653779,53693,0.930892080069,6006749,0.0,48.1524725965,-0.124862
-2.80782,12213.084463357925,98.94,1.32421,19,0.713091,53712,0.909724161029,6008792,0.0,49.4004357034,-0.112747
-2.78192,12217.523529052734,98.59,1.53129,22,0.693569,53734,0.927872881293,6010870,0.0,49.4140372696,-0.104853
-2.822,12222.194447994232,100.64,1.53652,19,0.602738,53753,0.928004920483,6012912,0.0,50.3902428901,-0.115032
-2.83209,12226.869646072388,101.04,1.56194,20,0.479716,53773,0.945664793253,6014950,0.0,50.455721219,-0.0897654
-2.83507,12231.218447685242,101.62,2.08836,21,0.59911,53794,0.948300763965,6017008,0.0,50.5736894745,-0.057468
-2.87154,12235.132543802261,100.24,0.89926,20,0.774476,53814,0.941041998565,6019019,0.0,50.0438315731,-0.133941
-2.90235,12238.936867713928,100.39,1.17776,22,1.08872,53836,0.935342654586,6021113,0.0,50.3005201521,-0.110504
-2.92777,12242.841208457947,100.06,0.869873,19,0.645826,53855,0.920399412513,6023104,0.0,50.2039945718,-0.132608
-2.9334,12246.736653804779,100.41,3.65139,20,0.753944,53875,0.947074826807,6025188,0.0,50.2455446103,-0.0169107
-2.92374,12250.588725090027,101.7,2.58798,19,0.639439,53894,0.910858131945,6027178,0.0,51.0324757175,-0.0987958
-2.8999,12254.500054121017,101.28,2.65569,21,0.876203,53915,0.921809151769,6029252,0.0,50.6875067918,-0.046661
-2.8922,12258.336458921432,102.43,0.925687,20,0.616455,53935,0.943298857659,6031289,0.0,51.1117918875,-0.131158
-2.86101,12262.249617815018,100.65,1.20701,22,0.769515,53957,0.923904336989,6033376,0.0,50.2415491738,-0.112137
-2.89036,12266.292269229889,100.69,1.264,20,0.556374,53977,0.937676433474,6035442,0.0,50.0138193076,-0.0893004
-2.9192,12270.398206949234,98.89,1.0052,21,0.707192,53998,0.937586110085,6037448,0.0,48.7683452852,-0.126547
-2.91162,12274.686457157135,97.14,1.56581,22,0.81908,54020,0.949234157801,6039521,0.0,48.0131300423,-0.105425
-2.91625,12278.984365701675,96.53,1.10548,20,0.653233,54040,0.918004564941,6041511,0.0,47.6298240803,-0.12207
-2.84371,12283.390421628952,97.23,2.4205,22,0.487396,54062,0.936006337404,6043637,0.0,48.3354340492,-0.0391358
-2.8262,12287.99184679985,97.14,1.06352,20,0.750847,54082,0.928220175207,6045652,0.0,48.590479092,-0.128744
-2.84407,12292.477467298508,97.34,1.13671,22,0.577683,54104,0.952171459794,6047734,0.0,48.8627527702,-0.121186
-2.82778,12297.148349046707,97.11,1.17786,21,0.613475,54125,0.939483437687,6049737,0.0,48.7879772263,-0.12325
-2.85631,12301.90516614914,97.82,1.36952,20,0.565956,54145,0.930707268417,6051778,0.0,48.9997162785,-0.116116
-2.86639,12306.007074832916,98.14,1.46995,22,0.529603,54167,0.936614260077,6053865,0.0,49.1254242649,-0.108572
-2.82439,12309.87581729889,97.03,2.54616,21,0.59218,54188,0.926512219012,6055874,0.0,48.5203582222,-0.0442921
-2.79779,12313.741528987885,97.13,1.36698,21,0.518782,54209,0.955248560756,6057942,0.0,48.6340906667,-0.109679
-2.76683,12317.600768566132,96.53,1.58032,22,0.696801,54231,0.935167461634,6060029,0.0,48.1384258813,-0.107099
-2.78143,12321.524204015732,96.9,1.82017,20,0.430312,54251,0.941662292928,6062060,0.0,48.4719845652,-0.0916824
-2.68224,12325.358310222626,98.51,4.30738,20,0.537182,54271,0.946616373956,6064071,0.0,49.4350844321,0.00313477
-2.69421,12329.279572248459,98.32,0.935575,21,0.582433,54292,0.938513498753,6066176,0.0,49.1200128761,-0.124181
-2.69398,12333.194834709167,99.51,0.943637,21,0.479229,54313,0.928720422089,6068223,0.0,49.8292603502,-0.110991
-2.68533,12337.070105791092,99.29,1.53459,21,0.497741,54334,0.953523118049,6070248,0.0,49.9381644643,-0.107546
-2.70583,12341.063450098038,102.06,1.23929,17,0.554258,54351,0.91685012728,6072266,0.0,51.3562056433,-0.103419
-2.69251,12345.27251291275,102.57,1.56454,20,0.430943,54371,0.931630678475,6074328,0.0,51.6175268667,-0.0783944
-2.69884,12349.507618188858,104.0,1.16562,19,0.606268,54390,0.947553839535,6076383,0.0,52.6594556911,-0.113513
-2.68857,12353.79631972313,103.85,0.856691,20,0.730162,54410,0.936042316258,6078374,0.0,52.6296814802,-0.123483
-2.68171,12358.263887405396,105.33,0.907343,21,0.758077,54431,0.921087346971,6080499,0.0,52.9987868807,-0.111818
-2.67592,12362.78019618988,102.06,1.40715,20,0.813378,54451,0.928180679679,6082472,0.0,51.2995259658,-0.118041
-2.68543,12367.374405145645,99.95,1.75509,22,0.522878,54473,0.888673707843,6084529,0.0,50.2080677816,-0.0840357
-2.68812,12372.054634094238,100.09,1.13569,20,0.561332,54493,0.93067535013,6086635,0.0,50.1606001491,-0.105537
-2.59801,12376.726003408432,100.18,7.59073,20,0.641595,54513,0.911446854472,6088643,0.0,50.1893294388,0.0736908
-2.61058,12380.806524038315,99.03,1.19159,21,0.577253,54534,0.946593314409,6090669,0.0,49.7488898219,-0.0939758
-2.61546,12384.656339406967,97.23,1.18746,22,0.432272,54556,0.922733440995,6092706,0.0,48.9666135757,-0.112468
-2.65962,12388.632088184357,98.54,0.756137,21,0.502033,54577,0.938875414431,6094774,0.0,49.8262011322,-0.122494
-2.68567,12392.492505788803,98.78,1.16681,20,0.734856,54597,0.932919688523,6096863,0.0,49.7720055739,-0.115434
-2.66603,12396.338958263397,97.96,1.16352,21,0.602856,54618,0.926430590451,6098889,0.0,49.4150280259,-0.0947018
-2.60834,12400.234070539474,97.99,2.01374,22,0.667173,54640,0.940934687853,6100985,0.0,49.74245187,-0.0941473
-2.55518,12404.069429636002,98.07,3.02442,20,0.843198,54660,0.918426975608,6102975,0.0,49.9969446529,-0.00577105
-2.55872,12407.963919639587,97.74,1.0028,22,0.664656,54682,0.94286904484,6105037,0.0,49.7470589748,-0.121858
-2.57847,12411.881740093231,96.7,1.068,22,0.695421,54704,0.939160000533,6107121,0.0,49.4881621301,-0.129617
-2.61163,12415.88246512413,95.93,0.85333,20,0.776157,54724,0.941661272198,6109121,0.0,49.0400484275,-0.131059
-2.57587,12420.093086242676,96.79,1.03167,21,0.639477,54745,0.941961035132,6111150,0.0,49.2454041697,-0.135672
-2.60469,12424.311601638794,98.44,1.15391,20,0.622847,54765,0.926723994315,6113235,0.0,50.2475998413,-0.118914
-2.61411,12428.592904567719,99.56,2.64276,20,0.770102,54785,0.924498915672,6115299,0.0,50.8999253798,-0.0358525
-2.58562,12433.101784706116,100.45,1.30227,21,0.71131,54806,0.923192419112,6117359,0.0,51.3646888579,-0.0903662
-2.5826,12437.617152452469,98.92,1.63184,22,0.714831,54828,0.934909068048,6119417,0.0,50.6279408963,-0.0926411
-2.58308,12442.194570541382,99.64,0.987949,20,0.605458,54848,0.92672830075,6121390,0.0,50.9427055776,-0.118591
-2.63081,12446.882373571396,97.9,1.62507,22,0.560682,54870,0.951963439584,6123439,0.0,50.1035548109,-0.10619
-2.60796,12451.530909538269,98.18,2.68517,19,0.563529,54889,0.950839925557,6125512,0.0,49.9849001585,-0.0502292
-2.62646,12455.788435459137,96.23,0.706054,24,0.721509,54913,0.946524415165,6127606,0.0,49.3044090392,-0.116589
-2.65007,12459.69529247284,96.25,1.13509,21,0.468354,54934,0.952394444495,6129629,0.0,49.1919299359,-0.113181
-2.68281,12463.670125484467,96.04,0.86552,21,0.570761,54955,0.917071245611,6131675,0.0,49.048918807,-0.111885
-2.70838,12467.623591899872,95.57,1.3206,22,0.629954,54977,0.931511029601,6133716,0.0,48.6544902852,-0.120171
-2.69971,12471.522929430008,93.4,2.12314,22,0.594979,54999,0.935034818947,6135746,0.0,47.3631208683,-0.0726656
-2.71353,12475.368319034576,94.33,1.15869,21,0.619188,55020,0.933511473238,6137808,0.0,47.946789544,-0.128987
-2.70928,12479.23321056366,96.11,1.03722,20,0.692468,55040,0.935951247811,6139865,0.0,48.9638897086,-0.116488
-2.71415,12483.085108280182,96.24,2.74603,21,0.700775,55061,0.905149370432,6141856,0.0,49.0934167549,-0.0680071
-2.71704,12487.038584709167,98.39,2.17585,20,0.878245,55081,0.932011559606,6143919,0.0,50.3367928685,-0.0729294
-2.71772,12491.015988588333,97.44,0.951615,23,0.863787,55104,0.914775282145,6145987,0.0,50.0773673824,-0.124074
-2.67547,12495.194179296494,96.69,1.28217,22,0.641441,55126,0.942369557917,6148079,0.0,49.5002985631,-0.116117
-2.68118,12499.506747484207,96.56,1.56092,21,0.497901,55147,0.946058183908,6150108,0.0,49.6152214905,-0.108751
-2.69276,12503.75681591034,96.88,4.50305,21,0.660247,55168,0.941322229803,6152190,0.0,49.645890145,0.041274
-2.65998,12508.23282623291,95.6,0.853353,20,0.557069,55188,0.941287379712,6154222,0.0,49.0121038647,-0.13148
-2.66187,12512.774118423462,97.37,1.20399,21,0.803166,55209,0.933532461524,6156242,0.0,49.8003273529,-0.105286
-2.64783,12517.24136352539,97.41,1.10394,22,0.896902,55231,0.931404910982,6158299,0.0,49.6380797798,-0.129771
-2.60708,12521.93610239029,95.9,2.03639,22,0.631789,55253,0.928879462183,6160311,0.0,48.6848723426,-0.101591
-2.5801,12526.609496831894,94.46,1.66761,21,0.730122,55274,0.92856670171,6162363,0.0,47.8651895633,-0.106303
-2.59452,12530.83848953247,91.14,1.29335,24,1.11273,55298,0.922164134681,6164412,0.0,46.1598777705,-0.101629
-2.64593,12534.803953886032,94.74,1.03668,19,0.547436,55317,0.930695958436,6166452,0.0,47.9759796646,-0.119754
-2.67098,12538.663560152054,94.78,1.09818,22,0.824515,55339,0.934319853783,6168544,0.0,47.7154043296,-0.122098
-2.63572,12542.588963031769,99.05,1.40462,18,0.616159,55357,0.925460986793,6170557,0.0,50.0060868431,-0.121833
-2.58967,12546.491621255875,99.28,4.03259,21,0.577228,55378,0.925753675401,6172616,0.0,50.0802168329,0.0161293
-2.60117,12550.384776353836,100.59,0.859351,22,0.660058,55400,0.952002692968,6174695,0.0,50.1857019878,-0.137931
-2.53538,12554.359114170074,101.1,7.13185,19,0.482447,55419,0.94169100374,6176768,0.0,50.1507456036,0.0934504
-2.56397,12558.19450044632,101.86,0.986488,21,0.523592,55440,0.948704529554,6178815,0.0,50.7299765043,-0.126182
-2.57162,12562.116757631302,98.78,0.827731,21,0.459429,55461,0.950794942677,6180847,0.0,49.113992616,-0.128565
-2.59055,12566.163887023926,98.52,0.802263,21,0.421053,55482,0.95389053598,6182861,0.0,49.414743719,-0.123575
-2.55525,12570.428612470627,99.36,1.9693,20,0.522686,55502,0.941220592707,6184876,0.0,50.2380799121,-0.0859605
-2.57585,12574.772782564163,97.51,1.02224,21,0.54408,55523,0.948393289,6186993,0.0,49.5789573627,-0.124864
-2.57327,12579.067838907242,98.45,0.883517,20,0.688572,55543,0.928591132164,6188980,0.0,50.18514955,-0.127798
-2.5596,12583.576547384262,99.4,1.47372,21,0.643439,55564,0.958213500679,6191052,0.0,50.6355783792,-0.0946545
-2.56336,12588.148128271103,97.49,1.00745,23,0.999629,55587,0.927178747952,6193091,0.0,49.5104048819,-0.104959
-2.57088,12592.686442136765,94.24,1.02703,23,0.617834,55610,0.954687673599,6195185,0.0,48.0717102284,-0.124179
-2.58705,12597.366522312164,92.83,1.04678,22,0.598168,55632,0.933761805296,6197216,0.0,47.5060109984,-0.126564
-2.51774,12602.147341251373,94.01,1.84626,20,0.455316,55652,0.943070270121,6199251,0.0,47.9301196354,-0.107589
-2.55335,12606.078813552856,94.31,1.17935,21,0.681443,55673,0.935759738088,6201293,0.0,47.7703906787,-0.112672
-2.5611,12610.010326385498,98.38,2.04325,19,0.654593,55692,0.910808943212,6203334,0.0,49.7784250523,-0.0866174
-2.49503,12613.929048538208,101.35,2.90462,19,0.687057,55711,0.934741929173,6205399,0.0,51.1761975654,-0.0182125
-2.48047,12617.834859132767,103.43,1.04041,19,0.673663,55730,0.935306578875,6207372,0.0,51.9051349236,-0.114917
-2.47127,12621.772342920303,105.28,1.37578,19,0.525082,55749,0.94765740633,6209476,0.0,52.6742870079,-0.118988
-2.47971,12625.67926311493,107.42,1.2146,18,0.611179,55767,0.91956923157,6211539,0.0,53.5190768446,-0.119882
-2.45239,12629.697192907333,105.63,2.21529,22,0.847136,55789,0.947579380125,6213625,0.0,52.4817336232,-0.0303744
-2.46687,12633.67695426941,105.88,1.25298,19,0.589789,55808,0.923100143671,6215609,0.0,52.3644018939,-0.100929
-2.45732,12637.632585048676,107.71,1.67022,18,0.503409,55826,0.942474346608,6217714,0.0,53.1479900647,-0.105797
-2.45047,12641.804182052612,104.92,1.3994,21,0.638104,55847,0.953108821064,6219774,0.0,51.8347914318,-0.08246
-2.45377,12646.117939949036,103.67,6.9484,19,0.646377,55866,0.937936823815,6221809,0.0,51.3578825248,0.0292134
-2.46508,12650.436094045639,104.98,1.16978,19,0.713442,55885,0.903670810163,6223777,0.0,51.9635913415,-0.11514
-2.44289,12654.92791223526,103.5,1.61593,22,0.882248,55907,0.932868897915,6225834,0.0,51.408196588,-0.0908515
-2.42719,12659.42500782013,98.32,1.21556,23,0.727706,55930,0.929362654686,6227967,0.0,49.1478922757,-0.104281
-2.40807,12663.975714683533,99.56,1.42292,20,0.613091,55950,0.943805731833,6229985,0.0,49.8279142675,-0.104784
-2.35728,12668.703669071198,97.1,4.6556,21,0.574951,55971,0.949512645602,6232038,0.0,48.7612973618,0.0354145
-2.36078,12673.352371454239,100.5,1.16978,16,0.503825,55987,0.943260788918,6234013,0.0,50.8045323608,-0.129237
-2.3917,12677.569777727127,100.74,1.29776,22,0.876948,56009,0.930280841887,6236103,0.0,50.8161667662,-0.110193
-2.40124,12681.511697769165,105.49,3.25217,17,0.632152,56026,0.899784944952,6238136,0.0,53.3804526959,-0.03416
-2.43158,12685.404799699783,107.2,1.11298,18,0.811191,56044,0.918276242912,6240167,0.0,54.1288205436,-0.130345
-2.45833,12689.390617132187,109.08,0.847887,20,0.7381,56064,0.940189577639,6242207,0.0,55.0772575594,-0.122624
-2.47186,12693.24159193039,106.09,0.921441,20,0.618434,56084,0.939058098942,6244311,0.0,53.4603239561,-0.130121
-2.46905,12697.132522821426,107.74,1.02937,20,1.00534,56104,0.928968019783,6246397,0.0,54.1506477874,-0.115295
-2.49339,12701.03803229332,102.94,1.42065,21,1.04645,56125,0.924206130207,6248368,0.0,51.700733735,-0.108838
-2.50919,12704.874357700348,99.6,1.20036,22,1.08017,56147,0.933684684336,6250453,0.0,50.684152075,-0.131003
-2.45804,12708.866452932358,101.11,1.20574,19,0.691708,56166,0.920932821929,6252488,0.0,51.0615222171,-0.117613
-2.46069,12712.842601060867,98.75,1.91778,21,0.926862,56187,0.944306392223,6254570,0.0,50.0374346536,-0.107985
-2.5017,12717.062712192535,100.57,2.06342,18,0.54661,56205,0.920406088233,6256553,0.0,50.9734535165,-0.0685637
-2.51633,12721.397603988647,101.62,1.13049,21,0.694066,56226,0.932143896818,6258614,0.0,51.4980737442,-0.104485
-2.46765,12725.64799284935,102.47,4.57491,21,0.656791,56247,0.952544756234,6260700,0.0,51.7257754044,0.0562607
-2.46634,12730.226202726364,102.66,1.75618,19,0.759591,56266,0.930975481868,6262754,0.0,51.9142386006,-0.0734539
-2.48318,12734.7920088768,103.22,2.46731,20,0.760322,56286,0.950000889599,6264790,0.0,52.1735346455,-0.0749509
-2.45263,12739.31954574585,99.94,1.79305,21,0.994109,56307,0.919476784766,6266788,0.0,50.4825100292,-0.0646409
-2.40837,12744.032517433167,100.66,1.35206,21,0.650242,56328,0.949907775968,6268844,0.0,51.0123114074,-0.101737
-2.43818,12748.663732528687,101.09,1.10698,20,0.636845,56348,0.941105235368,6270918,0.0,51.1800561006,-0.118505
-2.47274,12752.827872991562,101.52,1.28572,19,1.02831,56367,0.905100248754,6273021,0.0,51.4908114136,-0.115296
-2.47578,12756.773081064224,100.63,1.2867,20,0.838471,56387,0.936181642115,6274994,0.0,51.0282566169,-0.116156
-2.47583,12760.623730897903,102.45,1.61438,20,0.647221,56407,0.931943587959,6277033,0.0,51.9473719092,-0.113953
-2.47229,12764.562071561813,104.21,0.86144,19,0.86542,56426,0.923941932619,6279071,0.0,52.7797543618,-0.113467
-2.46326,12768.474747657776,104.95,1.94843,19,0.673313,56445,0.940296474844,6281149,0.0,53.1153460345,-0.0851342
-2.4567,12772.357516288757,103.09,1.18888,21,0.617246,56466,0.95212193951,6283259,0.0,52.5220110506,-0.115925
-2.46178,12776.296516895294,102.48,2.36694,21,0.583512,56487,0.924965813756,6285242,0.0,52.4552521996,-0.0443117
-2.4324,12780.147280693054,101.58,1.8691,21,0.610622,56508,0.931476548314,6287343,0.0,52.2195429946,-0.062657
-2.43977,12784.100640535355,103.01,1.41748,18,0.785022,56526,0.920649945736,6289372,0.0,53.0304551803,-0.0995375
-2.4426,12788.178906679153,102.99,2.20449,19,0.689671,56545,0.923344284296,6291448,0.0,53.0528929936,-0.0854616
-2.44316,12792.41566491127,103.83,1.3482,19,0.794648,56564,0.919589370489,6293456,0.0,53.23635403,-0.103589
-2.43369,12796.741096496582,104.43,1.29634,21,0.832179,56585,0.929434165359,6295521,0.0,53.227337765,-0.0853888
-2.44003,12801.164893627167,107.19,1.5288,18,0.732598,56603,0.921518020332,6297550,0.0,54.307292114,-0.118921
-2.427,12805.63984465599,106.33,2.46028,19,0.5934,56622,0.95085125044,6299570,0.0,53.8203909678,-0.0783127
-2.42174,12810.312118530273,104.81,1.65779,21,0.611226,56643,0.942248739302,6301688,0.0,52.8027097779,-0.0882512
-2.42529,12814.875096321106,104.73,1.36737,19,0.728854,56662,0.9417235367,6303682,0.0,53.0639760634,-0.0958933
-2.42848,12819.53929066658,104.2,2.79945,21,0.726986,56683,0.949570413679,6305743,0.0,53.036355022,-0.035507
-2.45643,12823.976261854172,102.49,3.31558,20,0.776352,56703,0.944792062044,6307799,0.0,52.0451092925,-0.0235685
-2.45845,12827.819651842117,103.14,2.01461,19,0.562014,56722,0.933746561408,6309884,0.0,52.3928141491,-0.09169
-2.46939,12831.712827205658,104.65,1.31538,19,0.473243,56741,0.959202643484,6311900,0.0,53.0019522175,-0.120704
-2.47029,12835.627423286438,106.9,0.986146,17,0.450521,56758,0.947991326451,6313943,0.0,54.0579153855,-0.127394
-2.43066,12839.421375751495,107.43,1.69482,20,0.447341,56778,0.945206526667,6316000,0.0,54.0856789757,-0.0957457
-2.44079,12843.358317136765,110.36,1.64656,18,0.687802,56796,0.937661353499,6317995,0.0,55.8005182717,-0.108429
