ev_tdlam_before,EpThisIter,TimeElapsed,loss_pol_surr,EpisodesSoFar,EpRewMean,loss_vf_loss,TimestepsSoFar,loss_pol_entpen,loss_ent,loss_kl,EpLenMean
0.963440019637,3,936.9769630432129,-0.0502128,3631,2220.41673197,82.7146,935772,0.0,0.472864,0.0724568,522.39
0.958238005638,4,939.0009064674377,-0.0695017,3635,2247.34827638,86.626,937972,0.0,0.44143,0.0588348,527.61
0.789714306593,2,941.0623207092285,-0.0351862,3637,2324.26619412,460.66,939972,0.0,0.441825,0.035996,543.55
0.55990973115,2,943.0939693450928,-0.0145006,3639,2387.79302938,989.566,941972,0.0,0.465376,0.3451,556.86
0.739219486713,3,945.157514333725,0.020664,3642,2427.21123901,246.563,943694,0.0,0.463766,2.82956,565.51
0.908088304102,9,947.2054841518402,-0.0704653,3651,2374.98974712,260.026,945967,0.0,0.49807,0.0510045,555.79
0.92904163152,9,949.2721164226532,-0.0617272,3660,2265.80483896,229.096,948140,0.0,0.508781,0.0602061,534.52
0.883888982236,8,951.303430557251,-0.0542555,3668,2190.53340147,248.632,950243,0.0,0.491679,0.0697072,520.53
0.938347116113,8,953.3672580718994,-0.0656742,3676,2085.9400781,175.399,952167,0.0,0.495561,0.0561737,500.07
0.903214365244,8,955.4063153266907,-0.057916,3684,2004.95966217,164.064,954169,0.0,0.484292,0.0674156,483.5
0.935048475862,9,957.4397139549255,-0.0598462,3693,1835.67529634,157.804,956288,0.0,0.469117,0.0563242,449.15
0.915835410357,6,959.4916794300079,-0.0788581,3699,1758.94366467,145.848,958232,0.0,0.470176,0.0552039,434.04
0.942004270852,8,961.5467047691345,-0.0702858,3707,1638.31606925,122.479,960285,0.0,0.475799,0.0535259,410.46
0.955659151077,8,963.5958633422852,-0.0639249,3715,1466.99819909,114.868,962319,0.0,0.494847,0.0585199,375.73
0.950549479574,8,965.648434638977,-0.0716643,3723,1261.4942163,124.861,964501,0.0,0.485532,0.0581292,334.98
0.965801253915,8,967.7269415855408,-0.0689407,3731,1128.26235927,89.2791,966560,0.0,0.451269,0.0480257,307.88
0.955045875162,8,969.7580573558807,-0.0690519,3739,921.719696579,132.169,968524,0.0,0.440839,0.0553657,265.52
0.965660907328,7,971.8204848766327,-0.0715494,3746,874.83101973,78.7569,970488,0.0,0.411581,0.0562657,255.26
0.949818745255,7,973.8514678478241,-0.0696382,3753,915.595583136,93.9155,972631,0.0,0.426368,0.0559386,262.47
0.957752991468,6,975.8988454341888,-0.0705691,3759,947.632955211,93.5695,974753,0.0,0.424114,0.0591973,268.33
0.969387400895,7,977.9297685623169,-0.0641813,3766,953.248776295,69.1845,976552,0.0,0.41491,0.0640724,268.46
0.962388511747,7,979.9755408763885,-0.059227,3773,988.169757384,97.4602,978797,0.0,0.382485,0.0570588,275.04
0.951316554099,7,982.053468465805,-0.0689443,3780,991.753445446,113.997,980787,0.0,0.350489,0.063976,274.54
0.966236323118,8,984.1016688346863,-0.0713316,3788,1012.13653478,101.17,982974,0.0,0.341931,0.0697989,277.72
0.959788840264,7,986.1717112064362,-0.0674528,3795,1027.36091744,180.657,984954,0.0,0.298332,0.057117,280.1
0.97079670243,8,988.2186968326569,-0.0737836,3803,1017.25241688,57.4088,986948,0.0,0.277626,0.0483458,277.1
0.974664015695,8,990.2780303955078,-0.0642613,3811,1014.29885757,68.5011,989037,0.0,0.276044,0.0611334,276.27
0.963822219521,7,992.3287372589111,-0.0728194,3818,1024.22888446,100.862,990977,0.0,0.263464,0.0589218,277.49
0.975129645318,8,994.3918869495392,-0.0718002,3826,1041.44000533,73.443,993258,0.0,0.284429,0.0557856,280.03
0.931459181011,6,996.418200969696,-0.0662437,3832,1064.70929188,110.183,995215,0.0,0.282135,0.0646864,284.57
0.967139944434,7,998.4748725891113,-0.0808726,3839,1076.86267033,80.9109,997225,0.0,0.265621,0.0616856,287.01
0.952118001878,6,1000.5078730583191,-0.0663875,3845,1089.43492978,129.597,999124,0.0,0.237571,0.0648695,288.86
0.962436527014,8,1002.5434784889221,-0.0649044,3853,1085.77620474,108.537,1001469,0.0,0.279307,0.04946,288.38
