TimeElapsed,loss_pol_entpen,EpRewMean,ev_tdlam_before,EpisodesSoFar,EpThisIter,loss_vf_loss,loss_kl,EpLenMean,loss_pol_surr,TimestepsSoFar,loss_ent
369.6155843734741,0.0,940.45,0.0676081180573,1225,2,40.6998,0.0065263,940.45,-0.0129793,468060,0.934062
371.2335844039917,0.0,940.45,0.0202604532242,1227,2,69.0801,0.00746556,940.45,-0.00645865,470060,0.950768
372.84272861480713,0.0,940.45,-0.00491297245026,1230,3,101.209,0.0058862,940.45,-0.00395043,473060,0.93531
374.4362406730652,0.0,940.45,-0.0028327703476,1232,2,69.2375,0.0111818,940.45,-0.00620119,475060,0.944872
376.0456144809723,0.0,941.82,-0.0022474527359,1234,2,69.2216,0.00687638,941.82,-0.00494268,477060,0.960165
377.63969564437866,0.0,941.82,-0.00132918357849,1236,2,69.0766,0.00573543,941.82,-0.00478721,479060,0.976305
379.24889159202576,0.0,941.82,-0.00238633155823,1238,2,68.9801,0.00754645,941.82,-0.00467047,481060,0.983096
380.8589041233063,0.0,941.82,-0.0012264251709,1240,2,68.9234,0.00758906,941.82,-0.00438571,483060,0.962826
382.48358178138733,0.0,941.36,-0.00117826461792,1242,2,67.4231,0.00576661,941.36,-0.00940516,485014,0.942141
384.09321093559265,0.0,947.83,-0.00973117351532,1244,2,68.6542,0.0071958,947.83,-0.00541924,487014,0.952263
385.7022967338562,0.0,947.83,-0.00205481052399,1246,2,68.6515,0.00479262,947.83,-0.00576556,489014,0.943418
387.32698225975037,0.0,932.2,0.515187859535,1250,4,64.452,0.00840425,932.2,-0.0164257,491104,0.96327
388.9367210865021,0.0,925.38,0.197249233723,1253,3,71.5502,0.00549996,925.38,-0.00890951,493422,0.9685
390.54636883735657,0.0,925.38,-5.73396682739e-05,1255,2,68.6513,0.00303393,925.38,-0.00341802,495422,0.960827
392.1557013988495,0.0,934.23,-6.73532485962e-05,1257,2,68.7684,0.00649961,934.23,-0.00581492,497422,0.976405
393.7804605960846,0.0,934.23,0.00467520952225,1259,2,68.3394,0.00562417,934.23,-0.00531837,499422,0.986158
395.37490463256836,0.0,934.23,-0.0105804204941,1261,2,68.6057,0.00262442,934.23,-0.00427834,501422,0.999563
397.00700187683105,0.0,934.23,-0.00178050994873,1263,2,68.6581,0.00480328,934.23,-0.0035121,503422,0.999249
398.60964250564575,0.0,924.8,0.0416960120201,1266,3,67.1784,0.00360462,924.8,-0.00744475,505479,0.974104
400.23360443115234,0.0,924.8,-0.0146149396896,1268,2,69.1899,0.00670193,924.8,-0.0069324,507479,0.98309
401.842782497406,0.0,924.8,-0.0110267400742,1270,2,66.2474,0.0036311,924.8,-0.00826699,509479,0.981167
403.4516315460205,0.0,925.0,-0.00966668128967,1272,2,67.6316,0.00453543,925.0,-0.006242,511479,0.996856
405.06291580200195,0.0,925.0,-0.00644552707672,1274,2,68.752,0.00626172,925.0,-0.00447028,513479,0.991097
406.68036937713623,0.0,925.0,-0.000928282737732,1276,2,68.7765,0.00422583,925.0,-0.00475493,515479,0.988344
408.26473236083984,0.0,925.0,-0.000275611877441,1278,2,68.8002,0.00443228,925.0,-0.00449028,517479,0.987085
409.88944458961487,0.0,925.0,-0.000964164733887,1280,2,68.7041,0.005867,925.0,-0.00589853,519479,1.01429
411.5148048400879,0.0,925.0,-0.000279426574707,1282,2,68.6655,0.00664951,925.0,-0.00710988,521479,1.01216
413.12393617630005,0.0,925.0,-0.000903964042664,1284,2,68.6437,0.00415043,925.0,-0.00592882,523479,0.998381
414.7488067150116,0.0,925.0,-0.000126123428345,1286,2,68.5168,0.0128927,925.0,-0.0105005,525479,0.967299
416.3425188064575,0.0,925.0,-0.000657439231873,1288,2,68.597,0.00783076,925.0,-0.00517771,527479,0.978826
417.96748447418213,0.0,932.9,-0.00542771816254,1290,2,68.5804,0.0043845,932.9,-0.00666603,529479,0.980675
419.5783967971802,0.0,934.58,-0.00755405426025,1293,3,101.102,0.00644562,934.58,-0.00418125,532479,0.989439
421.2020981311798,0.0,934.58,-0.00016450881958,1295,2,67.6265,0.0069617,934.58,-0.00610865,534479,0.999397
422.81132102012634,0.0,931.09,0.0264230370522,1297,2,63.1259,0.00345278,931.09,-0.00548028,535596,1.00253
424.4258372783661,0.0,931.09,-0.000914812088013,1300,3,98.3492,0.00688125,931.09,-0.00811598,538596,0.989986
426.0312988758087,0.0,931.09,-0.0146067142487,1302,2,67.4634,0.0052379,931.09,-0.00814191,540596,0.990574
427.6250648498535,0.0,935.17,0.0709017515182,1304,2,37.8417,0.00751904,935.17,-0.0109753,542137,1.0041
429.2493236064911,0.0,935.17,-0.00572431087494,1306,2,68.4571,0.011202,935.17,-0.0079223,544137,1.01014
430.850549697876,0.0,939.55,-0.0178463459015,1308,2,68.2671,0.00256759,939.55,-0.00654503,546137,1.00113
432.4683303833008,0.0,939.55,0.0153615474701,1310,2,59.8793,0.00513813,939.55,-0.00916468,548137,0.986903
434.0610647201538,0.0,939.55,0.0467845201492,1312,2,56.4975,0.00922997,939.55,-0.00585163,550137,0.99608
435.6707956790924,0.0,939.55,-0.0303199291229,1314,2,70.9393,0.00771269,939.55,-0.00653233,552137,0.99434
437.2798705101013,0.0,945.13,-0.012878537178,1316,2,69.5184,0.00531974,945.13,-0.00415951,554137,1.01195
438.8910689353943,0.0,945.13,-0.0219649076462,1318,2,69.3038,0.00591331,945.13,-0.00569479,556137,1.01702
440.5149157047272,0.0,937.48,0.00925827026367,1321,3,81.9846,0.00301803,937.48,-0.0108555,558372,1.01605
442.1398968696594,0.0,943.12,0.00397545099258,1323,2,67.0341,0.00916682,943.12,-0.00544978,560372,1.02482
443.74893593788147,0.0,943.12,0.00268077850342,1325,2,68.3632,0.00670032,943.12,-0.0047177,562372,1.01478
445.35593008995056,0.0,943.12,-0.0259288549423,1327,2,69.0805,0.0142209,943.12,-0.00696809,564372,1.01807
446.9688513278961,0.0,943.12,-0.00234496593475,1329,2,68.5635,0.00922885,943.12,-0.0071941,566372,1.01864
448.57785511016846,0.0,943.12,-0.00134038925171,1331,2,68.561,0.0190276,943.12,-0.00573608,568372,1.01271
450.17058777809143,0.0,943.12,-0.00324034690857,1334,3,100.543,0.00837916,943.12,-0.00689144,571372,1.02554
451.78024649620056,0.0,943.12,-0.000388979911804,1336,2,67.7493,0.00658386,943.12,-0.00675688,573372,1.00834
453.3895335197449,0.0,943.12,-0.0189723968506,1338,2,67.6798,0.00858397,943.12,-0.00662402,575372,1.01521
454.9987189769745,0.0,935.13,0.0111226439476,1340,2,40.6561,0.00407995,935.13,-0.0070142,576573,1.02585
456.6079308986664,0.0,935.59,0.0718020796776,1343,3,92.6893,0.00793178,935.59,-0.0104277,579573,1.01851
458.25213861465454,0.0,935.59,0.0976698994637,1345,2,58.6746,0.00434322,935.59,-0.0086924,581573,1.02039
459.85823154449463,0.0,939.18,-0.0135700702667,1347,2,69.148,0.0108104,939.18,-0.00768254,583573,1.0027
461.4683458805084,0.0,954.69,-0.00152122974396,1349,2,69.0063,0.00971293,954.69,-0.00797086,585573,1.00303
463.0780804157257,0.0,954.69,0.000189125537872,1351,2,68.7385,0.00782121,954.69,-0.00880911,587573,0.983807
464.6866614818573,0.0,961.51,-0.00122106075287,1353,2,68.9179,0.00457725,961.51,-0.00546614,589573,0.985512
466.29602575302124,0.0,961.51,-0.000242948532104,1355,2,68.7841,0.0139234,961.51,-0.00585649,591573,0.994442
467.92061734199524,0.0,961.51,0.000771462917328,1357,2,62.8648,0.00363785,961.51,-0.0064762,593573,0.989451
469.51487255096436,0.0,961.51,-0.00927364826202,1359,2,68.0109,0.00666578,961.51,-0.00420168,595573,1.00145
471.139119386673,0.0,961.51,-0.00815761089325,1361,2,68.762,0.0042151,961.51,-0.00616716,597573,0.991087
472.74928522109985,0.0,961.51,-0.00111091136932,1363,2,68.6409,0.00611173,961.51,-0.00628092,599573,0.979263
474.3599853515625,0.0,962.23,-0.00124514102936,1365,2,68.5521,0.00883624,962.23,-0.00695453,601573,0.986683
475.96812653541565,0.0,970.94,-0.000581622123718,1367,2,68.0603,0.00511455,970.94,-0.00521091,603573,0.981853
477.608163356781,0.0,970.94,-0.00058925151825,1369,2,68.4883,0.00403903,970.94,-0.00518712,605573,0.974077
479.20329332351685,0.0,970.94,-0.000705718994141,1371,2,68.5295,0.0115343,970.94,-0.00727816,607573,0.979921
480.827045917511,0.0,970.94,0.00146180391312,1373,2,67.7927,0.0142143,970.94,-0.0087981,609573,0.98962
482.43700909614563,0.0,970.94,-0.00210320949554,1375,2,68.4537,0.00546785,970.94,-0.00250159,611573,1.00198
484.04533553123474,0.0,970.94,0.0012418627739,1377,2,67.7617,0.00767388,970.94,-0.00540821,613573,1.02615
485.65651178359985,0.0,970.94,0.00839763879776,1379,2,66.9059,0.00627728,970.94,-0.0083728,615573,1.02026
487.2646276950836,0.0,970.94,0.00354641675949,1381,2,68.1984,0.00771343,970.94,-0.00775235,617573,1.01901
488.8742437362671,0.0,970.94,0.00560814142227,1383,2,68.4723,0.00839052,970.94,-0.00574102,619573,1.01842
490.48386240005493,0.0,970.94,-0.00944256782532,1386,3,100.561,0.0101104,970.94,-0.00801905,622573,1.01449
492.10838079452515,0.0,970.94,-0.00310933589935,1388,2,64.8218,0.00650289,970.94,-0.00758077,624573,1.00919
493.7176671028137,0.0,970.94,-0.0112229585648,1390,2,67.9477,0.00429133,970.94,-0.00820695,626573,1.00844
495.3269124031067,0.0,970.94,-0.00385749340057,1392,2,68.0394,0.0105652,970.94,-0.00554193,628573,1.01274
496.936007976532,0.0,970.94,0.000985503196716,1394,2,67.942,0.009885,970.94,-0.00665292,630573,1.01245
498.57735800743103,0.0,970.94,0.00557887554169,1396,2,67.3412,0.00595121,970.94,-0.00782367,632573,1.00408
500.1877760887146,0.0,979.77,0.00519174337387,1398,2,67.9358,0.00741823,979.77,-0.00806366,634573,1.00526
501.82664680480957,0.0,979.77,-0.00420343875885,1400,2,68.3575,0.0113345,979.77,-0.00436372,636573,0.99979
503.4322907924652,0.0,979.77,-0.00535607337952,1402,2,68.2571,0.00507475,979.77,-0.00603036,638573,0.995707
505.03015661239624,0.0,984.36,0.00130891799927,1404,2,68.0293,0.00632482,984.36,-0.00494335,640573,1.00725
506.64097714424133,0.0,984.36,-0.0161892175674,1406,2,68.1649,0.00328301,984.36,-0.00537941,642573,1.0123
508.2503309249878,0.0,984.36,0.00752168893814,1408,2,66.571,0.00500403,984.36,-0.0056351,644573,1.02308
509.87360429763794,0.0,984.36,-0.0237376689911,1410,2,68.4176,0.00738968,984.36,-0.00937105,646573,1.03219
511.4843325614929,0.0,984.36,-0.0116164684296,1412,2,67.8507,0.00402719,984.36,-0.0061751,648573,1.02118
513.092577457428,0.0,984.36,0.00678205490112,1414,2,67.8366,0.00319083,984.36,-0.00554242,650573,1.02848
514.7025992870331,0.0,984.36,0.00349831581116,1416,2,67.7899,0.0067218,984.36,-0.00669235,652573,1.04855
516.3242182731628,0.0,981.01,-0.00310778617859,1419,3,92.083,0.00725534,981.01,-0.0113178,655238,1.03274
517.9375863075256,0.0,988.66,0.040164232254,1421,2,59.5052,0.00571287,988.66,-0.00511304,657238,1.04209
519.5615701675415,0.0,988.66,0.0812734365463,1423,2,64.7004,0.00878768,988.66,-0.00955327,659238,1.05798
521.1707053184509,0.0,988.66,-0.0328966379166,1425,2,65.9342,0.00475226,988.66,-0.011396,661238,1.05562
522.7813172340393,0.0,988.66,-0.00756251811981,1427,2,69.3237,0.0065453,988.66,-0.00778944,663238,1.06233
524.3893296718597,0.0,981.06,0.00753343105316,1430,3,100.128,0.00586933,981.06,-0.0116541,665478,1.04068
526.0009567737579,0.0,981.06,-0.0339851379395,1432,2,67.5895,0.00474716,981.06,-0.0061112,667478,1.05404
527.608163356781,0.0,981.06,8.26120376587e-05,1434,2,67.3677,0.00540166,981.06,-0.0077419,669478,1.03987
529.2174024581909,0.0,973.08,0.00022965669632,1437,3,93.6919,0.0126617,973.08,-0.00370272,671680,1.02322
530.8427846431732,0.0,973.08,-0.0111461877823,1439,2,67.453,0.00479209,973.08,-0.00492777,673680,1.02083
532.4518601894379,0.0,981.07,1.02519989014e-05,1441,2,66.6865,0.00606313,981.07,-0.00955699,675680,1.02023
534.0615663528442,0.0,981.07,-0.0232427120209,1443,2,67.7628,0.00893789,981.07,-0.0101384,677680,1.01803
535.6709842681885,0.0,981.07,0.00601261854172,1445,2,67.0905,0.00716849,981.07,-0.00780119,679680,1.02092
537.2800824642181,0.0,981.07,-0.00213098526001,1447,2,67.6879,0.00385099,981.07,-0.00474431,681680,1.00993
538.9063899517059,0.0,981.07,-0.0205751657486,1449,2,67.6151,0.0126965,981.07,-0.0101635,683680,1.03452
540.530321598053,0.0,981.07,-0.000797510147095,1451,2,68.2524,0.0108574,981.07,-0.00613891,685680,1.02459
542.1406652927399,0.0,981.07,0.430979073048,1453,2,65.0289,0.00818207,981.07,-0.00960089,687680,1.0317
543.7488479614258,0.0,981.07,0.374938964844,1455,2,69.1651,0.00548244,981.07,-0.0106664,689680,1.01924
545.3665606975555,0.0,981.07,-0.0119799375534,1457,2,67.8476,0.00727448,981.07,-0.0096114,691680,1.02001
546.9675738811493,0.0,981.07,0.0028293132782,1459,2,66.9366,0.00489153,981.07,-0.00572064,693680,1.01875
548.5927057266235,0.0,981.07,0.0345945358276,1461,2,56.5601,0.00861548,981.07,-0.00856211,695680,1.0227
550.2031807899475,0.0,979.51,0.0204238891602,1463,2,67.4481,0.0070123,979.51,-0.0104759,697524,1.02888
551.8188719749451,0.0,978.42,0.0126286149025,1466,3,97.7155,0.00708759,978.42,-0.0113508,700415,0.994503
553.4366965293884,0.0,978.42,-0.0200026035309,1468,2,67.1988,0.00494379,978.42,-0.00768976,702415,0.986261
555.0484340190887,0.0,978.42,-0.0138716697693,1470,2,67.5205,0.00623109,978.42,-0.00513378,704415,0.972767
556.655770778656,0.0,969.1,-0.016702413559,1473,3,75.3842,0.00808319,969.1,-0.0112777,706483,0.974569
558.2799215316772,0.0,969.1,0.00794649124146,1475,2,66.578,0.00618371,969.1,-0.00506577,708483,0.985254
559.889942407608,0.0,969.1,-0.0508155822754,1477,2,68.9819,0.00560643,969.1,-0.0075977,710483,0.983072
561.4995350837708,0.0,969.1,-0.00906610488892,1479,2,68.3082,0.00864008,969.1,-0.00892301,712483,0.97204
563.1239197254181,0.0,969.1,-0.00197803974152,1481,2,68.4224,0.00632202,969.1,-0.00651562,714483,0.965053
564.7334048748016,0.0,969.1,-0.000280737876892,1483,2,68.4792,0.00441255,969.1,-0.00919016,716483,0.967619
566.3427586555481,0.0,969.1,0.00279647111893,1485,2,62.4735,0.00591975,969.1,-0.00869214,718483,0.995825
567.9531602859497,0.0,969.1,-0.00131976604462,1487,2,68.3857,0.00812627,969.1,-0.0107784,720483,1.00006
569.5613796710968,0.0,966.96,-0.00424671173096,1489,2,68.4059,0.00544925,966.96,-0.00773416,722269,0.999107
571.1720106601715,0.0,966.96,-0.00334084033966,1491,2,68.8544,0.00997361,966.96,-0.0147292,724269,1.00069
572.7967772483826,0.0,966.96,0.00106656551361,1493,2,66.8751,0.00570522,966.96,-0.00936139,726269,1.01732
574.39502120018,0.0,962.01,0.00966793298721,1496,3,98.3617,0.00407694,962.01,-0.00937007,728774,1.00587
576.0151267051697,0.0,962.01,-0.0173293352127,1498,2,68.0126,0.00649322,962.01,-0.00661683,730774,1.03684
577.6240074634552,0.0,962.01,-0.00269770622253,1500,2,68.1669,0.00914532,962.01,-0.00735513,732774,1.04313
579.233686208725,0.0,957.14,-0.00115919113159,1502,2,63.8392,0.00522685,957.14,-0.0095622,734287,1.0464
580.8422491550446,0.0,957.14,-0.00845587253571,1504,2,68.2399,0.0108023,957.14,-0.00924426,736287,1.05426
582.4366307258606,0.0,957.14,-0.00404095649719,1507,3,87.7348,0.0059561,957.14,-0.00923833,739287,1.07655
584.046005487442,0.0,957.14,-0.00360071659088,1509,2,67.7275,0.00691736,957.14,-0.00699295,741287,1.09161
585.6561090946198,0.0,955.96,0.0121319293976,1511,2,65.2527,0.00792788,955.96,-0.00859774,743169,1.09027
587.2735753059387,0.0,955.96,-0.00547170639038,1513,2,68.1871,0.0113073,955.96,-0.00953976,745169,1.08737
588.8736705780029,0.0,955.96,-0.00114142894745,1515,2,68.2761,0.00605523,955.96,-0.00627364,747169,1.09025
590.4992215633392,0.0,955.96,-0.000587701797485,1517,2,64.6282,0.00590725,955.96,-0.00857284,749169,1.09075
592.1095983982086,0.0,959.31,0.0212055444717,1519,2,60.5503,0.00982879,959.31,-0.0104909,751169,1.09307
593.7177259922028,0.0,959.31,-0.00850546360016,1521,2,69.0123,0.00708085,959.31,-0.0120239,753169,1.0957
595.3270711898804,0.0,959.31,-0.0150787830353,1523,2,68.7281,0.00572878,959.31,-0.00689649,755169,1.09917
596.9365742206573,0.0,959.31,-0.000666260719299,1525,2,68.615,0.00700164,959.31,-0.00861492,757169,1.10041
598.5462670326233,0.0,956.46,0.000701427459717,1527,2,64.2106,0.00887672,956.46,-0.0103929,758884,1.12134
600.1556434631348,0.0,950.95,0.0272133350372,1531,4,98.8635,0.00544985,950.95,-0.0116386,761573,1.11062
601.7798717021942,0.0,940.63,0.139518260956,1534,3,85.7678,0.00572715,940.63,-0.0123973,763541,1.09819
603.4677886962891,0.0,940.63,-0.0163785219193,1536,2,68.8499,0.00811175,940.63,-0.00784808,765541,1.09361
605.0769991874695,0.0,948.61,-0.0099356174469,1538,2,68.6407,0.0064569,948.61,-0.00912715,767541,1.10978
606.6870985031128,0.0,948.61,0.0103845596313,1540,2,63.6318,0.00551991,948.61,-0.00904537,769541,1.09369
608.2799158096313,0.0,948.61,0.0251544713974,1542,2,64.084,0.00965282,948.61,-0.00774021,771541,1.09356
609.8910553455353,0.0,939.98,0.116287350655,1545,3,80.8238,0.00674774,939.98,-0.0119555,773678,1.07698
611.5142285823822,0.0,939.98,0.00152933597565,1547,2,65.665,0.00364935,939.98,-0.00844587,775678,1.077
613.1242101192474,0.0,939.98,0.0659739375114,1549,2,63.0811,0.00409749,939.98,-0.00761221,777678,1.07406
614.7335159778595,0.0,932.8,0.244904279709,1552,3,68.1269,0.00412696,932.8,-0.00934842,779960,1.05858
616.3438913822174,0.0,932.8,0.0278779268265,1554,2,67.9053,0.00812942,932.8,-0.00768621,781960,1.04926
617.9675869941711,0.0,932.8,0.00757765769958,1556,2,68.2933,0.00738862,932.8,-0.00862796,783960,1.05157
619.5772154331207,0.0,932.8,0.0119805932045,1558,2,68.5401,0.00351218,932.8,-0.00674187,785960,1.05573
621.1865792274475,0.0,932.8,0.00638669729233,1560,2,69.7016,0.00482106,932.8,-0.00626115,787960,1.04892
622.812803030014,0.0,934.36,-0.0274115800858,1562,2,69.5092,0.00314514,934.36,-0.00585429,789960,1.05213
624.4131631851196,0.0,935.45,-0.00281989574432,1564,2,69.5423,0.00658335,935.45,-0.00703332,791960,1.0654
626.0300571918488,0.0,935.45,-0.00143074989319,1566,2,69.4115,0.00319758,935.45,-0.0044902,793960,1.08145
627.6247909069061,0.0,935.45,-0.00123798847198,1568,2,69.2175,0.00912841,935.45,-0.00786272,795960,1.08016
629.2498881816864,0.0,935.45,-0.00127017498016,1570,2,69.157,0.00451554,935.45,-0.00640154,797960,1.08229
630.8484783172607,0.0,935.45,-0.00212728977203,1572,2,69.0383,0.00833919,935.45,-0.00725477,799960,1.09766
632.4675199985504,0.0,944.77,-0.00192427635193,1574,2,68.9121,0.00936903,944.77,-0.00895263,801960,1.08871
634.076872587204,0.0,943.75,0.0100636482239,1577,3,85.1509,0.00688716,943.75,-0.0108379,804858,1.08855
635.7023425102234,0.0,943.75,0.0819573998451,1579,2,57.8115,0.0066461,943.75,-0.0105291,806858,1.08063
637.3111264705658,0.0,943.75,-0.017199754715,1581,2,68.9778,0.00688818,943.75,-0.0064482,808858,1.07614
638.9205510616302,0.0,943.75,-0.00113010406494,1583,2,68.8952,0.0100346,943.75,-0.0066502,810858,1.07209
640.5305678844452,0.0,935.48,-0.0153268575668,1586,3,86.991,0.00710813,935.48,-0.0101273,813031,1.08406
642.1392970085144,0.0,935.48,-0.0404813289642,1588,2,57.5877,0.00644971,935.48,-0.0107413,815031,1.08952
643.748660326004,0.0,937.62,0.0417792797089,1590,2,58.4376,0.00527175,937.62,-0.00712455,817031,1.07209
645.3584244251251,0.0,937.62,-0.0710088014603,1592,2,68.7216,0.00750601,937.62,-0.00808342,819031,1.04085
646.9672493934631,0.0,937.62,-0.00312483310699,1594,2,68.5768,0.0057386,937.62,-0.00620639,821031,1.0167
648.5782949924469,0.0,942.57,-0.00295233726501,1596,2,68.6269,0.00425997,942.57,-0.00661536,823031,1.02133
650.2023177146912,0.0,942.57,0.000892221927643,1598,2,68.3894,0.00607499,942.57,-0.00634399,825031,1.01937
651.8118100166321,0.0,942.57,-0.000241994857788,1600,2,68.5405,0.00598811,942.57,-0.00465713,827031,1.01723
653.4266157150269,0.0,947.44,0.00161147117615,1602,2,65.6035,0.0055908,947.44,-0.00707534,829031,1.00549
655.030483007431,0.0,947.44,-0.00849807262421,1604,2,68.3888,0.00792914,947.44,-0.00428081,831031,1.00571
656.6549186706543,0.0,947.44,-0.0090559720993,1606,2,68.2641,0.00644014,947.44,-0.00471488,833031,1.01846
658.2531630992889,0.0,947.44,0.00209128856659,1608,2,67.9482,0.00873718,947.44,-0.00656969,835031,1.02373
659.8741819858551,0.0,947.44,0.0744025111198,1610,2,53.8953,0.00885952,947.44,-0.00915765,837031,1.03524
661.4834475517273,0.0,948.62,0.0191112160683,1612,2,69.3744,0.00809783,948.62,-0.00700558,839031,1.03011
663.0934021472931,0.0,948.62,-0.0215505361557,1614,2,69.5849,0.00787131,948.62,-0.00985225,841031,1.05088
664.7033054828644,0.0,948.62,0.0575714707375,1616,2,61.1661,0.00408194,948.62,-0.00746737,843031,1.04763
666.3126335144043,0.0,948.62,-0.0397841930389,1618,2,69.8055,0.00999351,948.62,-0.00879425,845031,1.03835
667.9363687038422,0.0,948.62,0.00989264249802,1620,2,67.1724,0.00554651,948.62,-0.00563171,847031,1.03352
669.5464997291565,0.0,948.62,-0.0352871417999,1622,2,68.7643,0.0106114,948.62,-0.00409524,849031,1.02983
671.171220779419,0.0,948.62,-0.000273108482361,1624,2,68.7365,0.0127553,948.62,-0.00855342,851031,1.04461
672.7642402648926,0.0,951.47,-0.0120664834976,1626,2,68.6877,0.00801845,951.47,-0.00721007,853031,1.03469
674.3745872974396,0.0,955.93,-0.00286495685577,1629,3,96.7223,0.00843129,955.93,-0.00596562,856031,1.04389
675.9835486412048,0.0,964.58,-0.000702500343323,1631,2,67.9195,0.00488838,964.58,-0.00611076,858031,1.043
677.6082646846771,0.0,967.21,-0.0116051435471,1633,2,67.6961,0.00779024,967.21,-0.00559646,860031,1.029
679.2179806232452,0.0,974.9,-0.000229597091675,1635,2,67.0937,0.0108028,974.9,-0.0095145,862031,1.03017
680.842679977417,0.0,974.9,-0.00539660453796,1637,2,68.059,0.00813853,974.9,-0.0085383,864031,1.04296
682.4530403614044,0.0,974.9,-0.000781774520874,1639,2,68.1073,0.00658446,974.9,-0.00577643,866031,1.05934
684.0771672725677,0.0,974.9,-0.000261425971985,1641,2,67.0111,0.00774054,974.9,-0.00862926,868031,1.07397
685.6874432563782,0.0,974.9,-0.00728070735931,1643,2,67.9013,0.003373,974.9,-0.00508244,870031,1.07607
687.2971177101135,0.0,983.53,6.4492225647e-05,1645,2,67.5622,0.00868517,983.53,-0.00943873,872031,1.07828
688.9053270816803,0.0,983.53,-0.0079470872879,1647,2,68.0688,0.00552925,983.53,-0.00683527,874031,1.07163
690.5143649578094,0.0,983.53,-0.000571846961975,1649,2,68.2022,0.00958097,983.53,-0.00931284,876031,1.05661
692.2018086910248,0.0,981.19,0.00139313936234,1652,3,85.559,0.00545217,981.19,-0.0126797,878079,1.04248
693.7961988449097,0.0,981.19,0.031506717205,1654,2,61.4086,0.00613514,981.19,-0.0083487,880079,1.05153
695.4296414852142,0.0,981.19,0.141212522984,1656,2,61.6675,0.00462257,981.19,-0.0104048,882079,1.04512
697.0310835838318,0.0,981.19,0.201329410076,1658,2,48.0585,0.00624993,981.19,-0.0135839,884079,1.03918
698.6548709869385,0.0,981.19,-0.0505944490433,1660,2,69.7791,0.00637991,981.19,-0.0057806,886079,1.05802
700.2652337551117,0.0,981.19,-0.0268814563751,1662,2,69.2415,0.00643086,981.19,-0.00780292,888079,1.04974
701.8741745948792,0.0,981.19,-0.0106171369553,1664,2,69.0008,0.0110357,981.19,-0.0109462,890079,1.04406
703.4836995601654,0.0,981.19,-0.00051486492157,1666,2,68.8478,0.00899057,981.19,-0.00586057,892079,1.04369
705.0927298069,0.0,977.88,0.000507831573486,1669,3,98.2228,0.00625065,977.88,-0.00739907,894748,1.03668
706.7172102928162,0.0,977.88,-0.00357508659363,1671,2,67.9428,0.00757814,977.88,-0.00909415,896748,1.03224
708.3267014026642,0.0,977.88,-0.003777384758,1673,2,68.0209,0.00948172,977.88,-0.00735356,898748,1.02603
709.9367356300354,0.0,977.88,-0.000413417816162,1675,2,68.0841,0.0109874,977.88,-0.0104009,900748,1.01956
711.5460324287415,0.0,978.9,0.000206410884857,1677,2,68.0809,0.00853452,978.9,-0.0109726,902748,1.02245
713.1707963943481,0.0,978.9,-0.00618457794189,1679,2,68.2756,0.00859397,978.9,-0.0040457,904748,1.01952
714.7801022529602,0.0,978.9,-0.000431656837463,1681,2,68.275,0.00962548,978.9,-0.00723775,906748,1.0227
716.3904478549957,0.0,978.9,-0.0035811662674,1683,2,68.2361,0.00817149,978.9,-0.00627841,908748,1.01737
717.9986441135406,0.0,964.3,0.125362753868,1687,4,57.1165,0.00564901,964.3,-0.0173291,910461,1.0245
719.6079127788544,0.0,957.89,0.106388568878,1690,3,96.9522,0.0100937,957.89,-0.0104773,912820,1.02849
721.2175405025482,0.0,957.89,-0.00668513774872,1692,2,68.3778,0.00772606,957.89,-0.00893479,914820,1.02077
722.8282959461212,0.0,957.89,-0.00309693813324,1694,2,67.0972,0.00860912,957.89,-0.0095448,916820,1.01486
724.4363753795624,0.0,957.89,0.0023450255394,1696,2,68.0902,0.00753367,957.89,-0.00879523,918820,1.00423
726.0470085144043,0.0,957.89,-0.0360414981842,1698,2,68.3058,0.0064752,957.89,-0.00884878,920820,0.984179
727.6560797691345,0.0,957.89,-0.0242173671722,1700,2,68.0245,0.00583733,957.89,-0.00927607,922820,0.989672
729.2600815296173,0.0,957.89,-0.000166535377502,1702,2,67.9721,0.00941163,957.89,-0.0106441,924820,0.992136
730.8736939430237,0.0,957.89,-0.00169777870178,1704,2,68.008,0.00951886,957.89,-0.00716299,926820,1.00115
732.4831740856171,0.0,957.89,-0.000213265419006,1706,2,68.1325,0.0107808,957.89,-0.0129976,928820,0.99926
734.1082870960236,0.0,957.89,-0.000179171562195,1709,3,100.058,0.00595331,957.89,-0.0075203,931820,0.991638
735.7019290924072,0.0,957.89,-0.00209593772888,1711,2,67.4592,0.0161109,957.89,-0.0100594,933820,0.999363
737.3276340961456,0.0,957.89,-0.00016450881958,1713,2,67.6767,0.011633,957.89,-0.00940649,935820,1.01108
738.9367241859436,0.0,957.89,-0.000514268875122,1715,2,67.7677,0.00756009,957.89,-0.00786992,937820,1.02325
740.561999797821,0.0,957.89,-0.000284671783447,1717,2,67.8936,0.00739361,957.89,-0.00897048,939820,1.03004
742.2016150951385,0.0,957.89,-0.000110149383545,1719,2,68.0173,0.0115069,957.89,-0.0113797,941820,1.05708
743.8118562698364,0.0,957.89,-0.00264203548431,1721,2,68.1338,0.01197,957.89,-0.0110532,943820,1.08446
745.4305288791656,0.0,957.89,0.0353998541832,1723,2,55.0105,0.00666354,957.89,-0.0141967,945820,1.07673
