TimeElapsed,EpLenMean,loss_kl,ev_tdlam_before,loss_vf_loss,loss_pol_surr,loss_ent,EpThisIter,EpisodesSoFar,EpRewMean,TimestepsSoFar,loss_pol_entpen
947.9292261600494,576.54,0.061433,0.48285639286,954.734,-0.0462131,-0.302969,2,3172,2099.66413486,941945,0.0
949.9597189426422,579.85,0.0777181,0.846524372697,489.403,-0.0489646,-0.282551,3,3175,2115.64474404,943991,0.0
952.0379402637482,586.98,0.0581059,0.823439970613,620.492,-0.0531998,-0.320753,3,3178,2144.62881645,946096,0.0
954.0778496265411,600.19,0.102038,0.953457653522,60.3832,-0.06406,-0.32331,2,3180,2203.61134894,947890,0.0
956.1403567790985,607.68,0.0581412,0.890821203589,366.845,-0.0626461,-0.334242,4,3184,2234.29015466,949889,0.0
958.1791048049927,599.66,0.0762305,0.932673476636,122.495,-0.0736402,-0.346663,3,3187,2200.19355087,951701,0.0
960.2215712070465,603.86,0.104934,0.916574157774,101.956,-0.0603378,-0.383735,3,3190,2221.94758434,953575,0.0
962.2679376602173,620.65,0.0860692,0.700123012066,1187.74,-0.0353914,-0.374599,3,3193,2293.86118616,956268,0.0
964.3181774616241,617.32,0.0731092,0.883793532848,193.27,-0.0647547,-0.399957,4,3197,2279.32788868,958281,0.0
966.3834903240204,624.76,0.0580014,0.786515668035,622.697,-0.0416388,-0.388745,2,3199,2308.69336229,959702,0.0
968.4219343662262,642.84,0.0652733,0.924111247063,479.324,-0.0546419,-0.385465,3,3202,2374.44074377,962323,0.0
970.4871423244476,657.0,0.049901,0.842865779996,170.993,-0.0601259,-0.410852,3,3205,2431.15171089,964535,0.0
972.5221934318542,660.16,0.0762324,0.746612995863,604.39,-0.0303787,-0.370432,2,3207,2443.75856655,966220,0.0
974.5662908554077,666.09,0.0952379,0.860499337316,96.0961,-0.0823205,-0.376575,2,3209,2468.19737931,967708,0.0
976.6013901233673,678.66,0.47554,0.437653541565,1077.43,-0.0149616,-0.337756,3,3212,2521.24015638,970708,0.0
978.6647427082062,674.1,0.0521557,0.936165243387,63.6462,-0.0688187,-0.321759,2,3214,2499.58373255,971827,0.0
980.7199561595917,681.2,0.0616152,0.907151736319,577.399,-0.0544176,-0.327369,4,3218,2530.17871774,974476,0.0
982.7690484523773,676.48,0.0650435,0.920856937766,190.323,-0.0806509,-0.342871,6,3224,2510.99339359,976847,0.0
984.8207561969757,686.43,0.0559506,0.740267455578,501.289,-0.0631492,-0.355387,3,3227,2548.34816752,978925,0.0
986.867457151413,665.85,0.0561463,0.864330425858,447.776,-0.0569091,-0.368123,4,3231,2464.34316757,980580,0.0
988.9140264987946,665.77,0.0551353,0.856786295772,596.352,-0.0508015,-0.375858,3,3234,2467.29774278,982730,0.0
990.959712266922,663.22,0.0652824,0.964451540262,76.8703,-0.077162,-0.389384,5,3239,2457.71123102,984986,0.0
992.992803812027,656.92,0.0531641,0.838779762387,682.974,-0.0539968,-0.392916,3,3242,2431.92990349,986664,0.0
995.0472002029419,668.78,0.10027,0.853583052754,280.305,-0.0502918,-0.404537,3,3245,2480.83095005,989150,0.0
997.0934543609619,673.7,0.110393,0.420338511467,962.552,-0.0281429,-0.404212,2,3247,2505.21718651,991150,0.0
999.1556925773621,671.87,0.0484687,0.724983692169,611.43,-0.0563221,-0.408565,2,3249,2500.29490842,992796,0.0
1001.1952006816864,677.55,0.0675441,0.861573591828,85.454,-0.0666735,-0.441802,2,3251,2520.530964,994533,0.0
1003.2568469047546,682.06,0.0561318,0.845844894648,386.131,-0.0643517,-0.462213,3,3254,2533.14414475,996866,0.0
1005.289225101471,676.0,0.064774,0.847434580326,358.029,-0.0601296,-0.489518,4,3258,2514.62596198,999390,0.0
1007.3361926078796,675.11,0.0540082,0.784680128098,585.697,-0.0475007,-0.48765,2,3260,2511.41644685,1000559,0.0
