ev_tdlam_before,loss_pol_surr,TimeElapsed,loss_ent,loss_vf_loss,EpThisIter,EpRewMean,EpisodesSoFar,TimestepsSoFar,loss_pol_entpen,loss_kl,EpLenMean
0.790045589209,-0.0451727,953.3763914108276,2.1399,170.142,2,3371.34089485,2565,935652,0.0,0.0317853,800.46
0.486834287643,-0.0377224,955.4719870090485,2.12057,1431.77,2,3403.10451839,2567,937652,0.0,0.0345473,807.15
0.766395330429,-0.0543555,957.5528364181519,2.09949,708.314,2,3412.33620763,2569,939326,0.0,0.0395692,809.72
0.870032504201,-0.0486198,959.6174387931824,2.07803,521.708,3,3410.85161993,2572,941161,0.0,0.0315079,809.05
0.674191951752,-0.0472558,961.6948044300079,2.02969,1428.52,3,3422.74127929,2575,943988,0.0,0.0418061,811.72
0.780774712563,-0.0481687,963.7584519386292,2.0196,820.4,2,3423.10412938,2577,945257,0.0,0.0438042,811.61
0.877252787352,-0.0500475,965.8753356933594,2.03352,351.948,4,3409.74294913,2581,947775,0.0,0.033932,808.67
0.845410123467,-0.0702291,967.9376163482666,2.02008,222.116,3,3472.21484109,2584,949912,0.0,0.0390462,822.25
0.916319914162,-0.0643594,970.0307245254517,2.01368,234.753,3,3468.94572528,2587,952013,0.0,0.0471952,822.46
0.889075092971,-0.0663049,972.1095623970032,1.98156,154.052,3,3420.89968993,2590,953671,0.0,0.0895475,813.86
0.71915191412,-0.038852,974.205292224884,1.98453,1477.34,3,3396.7632844,2593,956172,0.0,0.040843,808.87
0.504789024591,-0.0367202,976.2921869754791,1.97078,1021.28,2,3395.34761335,2595,958172,0.0,0.0373149,808.87
0.782186955214,-0.0445144,978.3596999645233,1.97212,735.953,2,3378.12313034,2597,959790,0.0,0.0364059,806.13
0.849935844541,-0.0607158,980.4301674365997,1.96183,530.321,4,3377.82129108,2601,962336,0.0,0.0342306,806.61
0.805414497852,-0.0419851,982.5073583126068,1.93292,720.829,3,3344.44251988,2604,964607,0.0,0.0579905,799.32
0.820672601461,-0.0481829,984.6091225147247,1.91157,438.016,2,3311.45861646,2606,965898,0.0,0.0437999,792.23
0.798222139478,-0.0547508,986.6874542236328,1.89313,731.947,2,3331.83798943,2608,967816,0.0,0.0398455,796.95
0.857320040464,-0.0578748,988.7970514297485,1.88187,548.656,4,3267.22724488,2612,970412,0.0,0.038743,782.91
0.744561612606,-0.0419814,990.8587608337402,1.85999,429.253,2,3241.96009214,2614,971820,0.0,0.0368785,776.99
0.817012324929,-0.0505338,992.9559230804443,1.83198,879.768,3,3221.83037475,2617,973925,0.0,0.0356578,772.5
0.78707049787,-0.049953,995.0308620929718,1.83127,1062.38,4,3225.61615779,2621,976465,0.0,0.0452515,772.51
0.79983985424,-0.0548784,997.124783039093,1.82613,904.974,3,3208.44788666,2624,978566,0.0,0.0496601,767.84
0.899441957474,-0.0617023,999.1876220703125,1.82645,225.376,3,3164.50937657,2627,980579,0.0,0.0494182,758.36
0.912602216005,-0.055579,1001.2659587860107,1.81722,219.158,3,3173.31424309,2630,982780,0.0,0.045686,758.96
0.410988032818,-0.045224,1003.375331401825,1.81589,1464.3,2,3180.24764567,2632,984780,0.0,0.0404283,758.96
0.829699963331,-0.0411426,1005.4373846054077,1.78452,716.4,3,3139.28659839,2635,986960,0.0,0.0984714,750.76
0.861229091883,-0.0536567,1007.5309307575226,1.76517,565.648,3,3106.71666034,2638,988913,0.0,0.0298995,742.23
0.836267068982,-0.0489402,1009.6002452373505,1.78873,834.44,3,3066.76089923,2641,991024,0.0,0.0396881,733.34
0.433174133301,-0.0382071,1011.7030487060547,1.80724,1222.19,2,3101.37255552,2643,993024,0.0,0.0801182,740.05
0.877294905484,-0.0608767,1013.7658960819244,1.77508,239.889,4,3069.25363986,2647,995328,0.0,0.0635462,731.63
0.875661425292,-0.0608317,1015.861570596695,1.82524,491.045,5,3010.73661285,2652,997255,0.0,0.0347931,719.14
0.700379759073,-0.044154,1017.9396600723267,1.78469,837.533,2,3018.16063795,2654,998562,0.0,0.0421144,720.9
0.669227510691,-0.0574826,1020.0239408016205,1.74601,1190.81,3,3026.51195543,2657,1000939,0.0,0.0483443,723.2
