loss_pol_entpen,EpisodesSoFar,loss_ent,EpThisIter,TimestepsSoFar,TimeElapsed,EpLenMean,loss_pol_surr,loss_vf_loss,EpRewMean,ev_tdlam_before,loss_kl
0.0,37928,-1.88981,16,4521943,8299.046864509583,124.65,-0.0909929,0.605376,63.0942813032,0.945004500449,1.77469
0.0,37944,-1.88305,16,4524026,8302.687604188919,125.88,-0.134127,0.512679,63.5966478173,0.949312482029,1.01714
0.0,37962,-1.87989,18,4525927,8306.297465324402,122.0,-0.130753,0.771832,61.970493748,0.927871480584,0.851425
0.0,37982,-1.9247,20,4528084,8309.936357975006,119.87,-0.128264,0.680746,60.7566867459,0.951275415719,0.922126
0.0,37998,-2.00053,16,4530152,8313.585510492325,119.79,-0.0918909,0.5408,60.5563336717,0.929114207625,3.22533
0.0,38015,-2.00072,17,4532120,8317.23419213295,119.22,-0.144957,0.567394,60.2048478582,0.96010742709,0.805337
0.0,38034,-2.02753,19,4534241,8320.812316894531,115.35,-0.110611,0.674754,58.6517811703,0.928119078279,1.03615
0.0,38052,-2.02947,18,4536265,8324.42531633377,113.56,-0.132007,0.63453,57.9660415118,0.958034511656,0.836988
0.0,38069,-2.05032,17,4538248,8328.002764225006,115.64,-0.116113,0.764253,59.3080983482,0.935286283493,1.16997
0.0,38087,-2.07592,18,4540354,8331.601955890656,116.65,-0.137019,0.565419,60.1501385729,0.940396308899,0.9189
0.0,38105,-2.08339,18,4542406,8335.216445684433,114.77,-0.126543,0.649881,59.2427620104,0.949447892606,0.967513
0.0,38121,-2.07059,16,4544455,8338.827954053879,116.27,-0.0700958,0.540046,59.8943205293,0.930703185499,2.03049
0.0,38139,-2.04337,18,4546468,8342.441041707993,117.36,-0.0827872,0.626569,60.1248025659,0.931942969561,1.8314
0.0,38157,-2.08562,18,4548538,8346.066433429718,115.88,-0.140806,0.602399,59.216575161,0.951521236449,0.69496
0.0,38175,-2.08626,18,4550575,8349.679687976837,115.89,-0.0446713,0.682649,59.2251550571,0.935066148639,2.68801
0.0,38192,-2.08445,17,4552689,8353.31293463707,117.13,-0.114772,0.511223,59.6303057506,0.940790880471,0.954572
0.0,38209,-2.11255,17,4554693,8356.899414300919,117.8,-0.136024,0.726573,60.0222521033,0.922978855669,1.0584
0.0,38228,-2.13736,19,4556671,8360.50080037117,114.97,-0.124003,0.599009,58.7846818657,0.94688520208,0.909541
0.0,38244,-2.14958,16,4558759,8364.086877584457,116.86,-0.140825,0.525141,60.0692955483,0.93221886456,1.1699
0.0,38264,-2.14524,20,4560886,8367.679621458054,114.45,-0.136746,0.557557,59.0110372439,0.946327481419,0.897867
0.0,38283,-2.14172,19,4562811,8371.281895160675,112.33,-0.122901,0.65885,57.6423558406,0.950253043324,1.07583
0.0,38301,-2.17011,18,4564909,8374.881970405579,110.52,-0.137962,0.709375,56.8350696579,0.942912824452,0.798397
0.0,38319,-2.19838,18,4566979,8378.4764149189,113.08,-0.120386,0.524364,58.2536298195,0.953168477863,1.17368
0.0,38337,-2.21692,18,4569015,8382.040429830551,111.63,-0.12181,0.616179,57.6908933925,0.942725017667,1.15708
0.0,38352,-2.21639,15,4571010,8385.601933956146,113.78,-0.027807,0.477775,58.7052059999,0.950644493103,2.94544
0.0,38369,-2.22693,17,4573158,8389.215856075287,117.04,-0.135024,0.548081,60.5997123482,0.943592302501,0.986363
0.0,38386,-2.25408,17,4575181,8392.773997545242,120.35,-0.132886,0.618114,62.5361551944,0.943584423512,0.85917
0.0,38405,-2.24652,19,4577257,8396.39943408966,118.83,-0.127766,0.582623,61.5720935111,0.951724592596,1.18679
0.0,38421,-2.23363,16,4579241,8399.99309539795,119.61,-0.128242,0.628513,61.8618591679,0.940976332873,1.2495
0.0,38438,-2.22273,17,4581375,8403.618122816086,122.16,-0.127907,0.765622,62.6760682103,0.948353502899,0.815031
0.0,38454,-2.17788,16,4583418,8407.250784873962,121.58,-0.0896971,0.470048,61.9582865719,0.939636152238,1.69598
0.0,38471,-2.20678,17,4585397,8410.805567979813,120.25,-0.125552,0.621196,61.46109532,0.941842656583,0.9667
0.0,38487,-2.22508,16,4587444,8414.38328576088,121.51,-0.127315,0.602372,62.0836395563,0.927890121937,1.20627
0.0,38503,-2.21051,16,4589544,8417.95368885994,125.03,-0.0679834,0.709917,64.1188269128,0.928418532014,1.67623
0.0,38521,-2.18226,18,4591581,8421.531543970108,123.4,-0.0612598,0.672435,63.3278748927,0.932675532997,1.83963
0.0,38537,-2.18277,16,4593570,8425.148084163666,122.81,-0.128038,0.722763,63.0816843587,0.916067615151,1.02191
0.0,38555,-2.20044,18,4595609,8428.743190526962,121.07,-0.126549,0.644362,62.4087514932,0.919061988592,0.966772
0.0,38573,-2.17326,18,4597646,8432.312799930573,119.7,-0.132815,0.805664,61.6908842791,0.92262519151,0.916143
0.0,38591,-2.17461,18,4599701,8435.913444280624,117.2,-0.133545,0.805099,60.2611166639,0.929700776935,1.20316
0.0,38607,-2.17686,16,4601758,8439.542180299759,117.81,-0.132546,0.747035,60.4689902149,0.948270235211,0.875956
0.0,38626,-2.22708,19,4603805,8443.132784605026,114.77,-0.114252,0.832141,58.9701979044,0.931522972882,1.18133
0.0,38644,-2.2322,18,4605950,8446.765913009644,116.21,-0.131309,0.723656,59.5454427764,0.948933888227,0.842786
0.0,38661,-2.26574,17,4607890,8450.40609049797,117.04,-0.114169,0.551012,59.5996201452,0.941399615258,1.1902
0.0,38680,-2.29266,19,4609966,8454.00227856636,115.32,-0.0978054,0.663558,58.4179853504,0.942885231227,1.47748
0.0,38698,-2.29033,18,4612083,8457.609512090683,114.91,-0.122366,0.817782,58.0942388648,0.938802167773,1.18985
0.0,38713,-2.23416,15,4613973,8461.297223091125,115.3,-0.02189,0.612061,58.0350634208,0.94197788462,2.50335
0.0,38730,-2.22755,17,4616136,8464.882776498795,118.84,-0.132978,0.677405,59.7125797158,0.938573922962,0.88196
0.0,38747,-2.22719,17,4618166,8468.485078334808,118.43,-0.0967308,0.600293,59.6167863309,0.948582839221,1.49302
0.0,38764,-2.24979,17,4620178,8472.094076395035,119.25,-0.111871,0.592033,59.9212219647,0.958715919405,1.16349
0.0,38780,-2.2103,16,4622263,8475.797418832779,122.97,-0.0977757,0.449579,61.280753854,0.952378496528,1.41292
0.0,38796,-2.21339,16,4624305,8479.409217119217,124.04,-0.133463,0.512027,61.870346387,0.946337237954,0.794259
0.0,38813,-2.24975,17,4626293,8483.046799659729,123.2,-0.122046,0.500522,61.3723831598,0.953625522554,1.09345
0.0,38830,-2.26039,17,4628366,8486.65998506546,122.3,-0.136644,0.47601,60.6768655723,0.950403369963,0.93793
0.0,38847,-2.26841,17,4630423,8490.281141519547,122.57,-0.101797,0.478234,60.8209751899,0.953094456345,1.4534
0.0,38861,-2.2761,14,4632507,8493.993069887161,127.56,-0.120147,0.442001,62.9977036043,0.946972470731,1.27122
0.0,38877,-2.23377,16,4634506,8497.633724451065,125.83,-0.111769,0.608717,62.3798880877,0.945415418595,1.29355
0.0,38893,-2.23907,16,4636654,8501.281257390976,127.39,-0.131174,0.455327,63.1618222578,0.961607191712,1.26095
0.0,38908,-2.25314,15,4638688,8504.92618560791,129.29,-0.119414,0.418657,64.1877893003,0.964133933187,1.06024
0.0,38925,-2.25215,17,4640728,8508.571316957474,129.65,-0.104108,0.53875,64.0554576884,0.952105160803,1.65011
0.0,38939,-2.26642,14,4642722,8512.192336559296,134.06,-0.122036,0.464962,66.2150552513,0.948187958449,1.09281
0.0,38955,-2.27168,16,4644736,8515.821345329285,131.04,-0.0241337,0.492341,64.9621456695,0.930021867156,2.88981
0.0,38973,-2.31548,18,4646845,8519.500055551529,127.77,-0.124555,0.501011,63.110465668,0.952589906752,0.739212
0.0,38989,-2.30921,16,4648799,8523.117900848389,127.67,-0.104802,0.391424,62.9758498275,0.963935334235,1.60999
0.0,39007,-2.3097,18,4651007,8526.781196832657,124.54,-0.12836,0.426684,61.4168262815,0.956882663071,0.960855
0.0,39021,-2.29841,14,4652960,8530.437310218811,127.77,-0.142386,0.503791,63.0892816793,0.946841109544,0.961428
0.0,39036,-2.31159,15,4654960,8534.100993156433,126.84,-0.136789,0.526243,62.334603,0.949963591993,0.925714
0.0,39053,-2.30356,17,4657088,8537.72752904892,125.75,-0.0951694,0.464876,61.808901411,0.954109881073,1.52707
0.0,39068,-2.33291,15,4659110,8541.375750303268,128.19,-0.117471,0.495307,63.4213864258,0.935096405447,1.05194
0.0,39083,-2.29143,15,4661163,8545.062974214554,132.0,-0.12488,0.539049,64.867975371,0.955501616001,0.954253
0.0,39100,-2.32342,17,4663209,8548.674855470657,129.74,-0.125467,0.479395,63.5228710649,0.94101043418,1.08061
0.0,39114,-2.35097,14,4665247,8552.336405038834,131.79,-0.0767252,0.467812,64.5540647753,0.955655053258,1.59003
0.0,39130,-2.3179,16,4667330,8556.031909942627,132.02,-0.00725763,0.393186,64.8234451856,0.940661434084,3.27514
0.0,39145,-2.31394,15,4669362,8559.704830884933,132.07,-0.119799,0.625852,64.4999233881,0.954993017018,1.16991
0.0,39162,-2.33179,17,4671389,8563.383738994598,130.63,-0.132407,0.421258,63.3630869933,0.964152134955,0.712847
0.0,39178,-2.33831,16,4673412,8567.040157556534,129.41,-0.133208,0.51548,62.6212256527,0.944128863513,0.777
0.0,39194,-2.32403,16,4675583,8570.67171406746,131.1,-0.122245,0.408673,63.8244176384,0.935464061797,1.01475
0.0,39209,-2.33313,15,4677557,8574.32030916214,130.88,-0.116645,0.510424,63.7290592015,0.94636728242,1.27839
0.0,39228,-2.34075,19,4679666,8577.940614938736,125.89,-0.138844,0.496711,61.6669661274,0.954550899565,0.799875
0.0,39244,-2.34399,16,4681700,8581.649116277695,124.41,-0.122157,0.523314,60.9010514934,0.953909017146,1.11044
0.0,39260,-2.35356,16,4683697,8585.315941810608,125.54,-0.13262,0.520443,61.6254377893,0.949803780764,0.775725
0.0,39275,-2.32062,15,4685656,8589.000265836716,126.64,-0.066008,0.371463,62.3134994463,0.951529528946,1.97176
0.0,39290,-2.31531,15,4687813,8592.648056030273,127.93,-0.105184,0.414454,62.6434728848,0.937484703958,1.44704
0.0,39307,-2.31156,17,4689824,8596.266431331635,125.9,-0.112381,0.579624,61.5950839375,0.943261496723,1.35729
0.0,39322,-2.33979,15,4691826,8599.967549085617,128.7,-0.136741,0.61111,62.8438116782,0.939379122108,0.887438
0.0,39339,-2.345,17,4693887,8603.649237632751,128.11,-0.127921,0.563914,62.6609476959,0.952415369451,0.966873
0.0,39356,-2.31277,17,4696015,8607.26601600647,128.05,0.0739725,0.492536,62.9048545825,0.933645516634,5.38546
0.0,39373,-2.3261,17,4698023,8610.892012119293,126.83,-0.129998,1.03338,62.4169133607,0.929237440228,0.754053
0.0,39391,-2.31141,18,4700109,8614.553648471832,121.61,-0.11211,0.772446,60.1792797126,0.931989073753,1.41714
0.0,39407,-2.33894,16,4702183,8618.2190990448,123.59,-0.133922,0.59216,61.2328042616,0.942696906626,0.861315
0.0,39422,-2.34275,15,4704123,8621.898893117905,122.97,-0.133738,0.550201,60.8235789572,0.937714859843,0.977924
0.0,39438,-2.37572,16,4706297,8625.499877691269,125.31,-0.126338,0.556664,62.2444033584,0.933583974838,0.981655
0.0,39455,-2.35413,17,4708320,8629.09421658516,124.19,-0.124844,0.642806,62.0075327047,0.934874154627,0.986342
0.0,39472,-2.39645,17,4710361,8632.712312221527,124.23,-0.124512,0.393069,62.2355682082,0.960095468909,1.1101
0.0,39487,-2.38472,15,4712338,8636.390885591507,127.13,-0.102897,0.525358,63.3029759917,0.950005624443,1.29289
0.0,39504,-2.40396,17,4714394,8640.039473295212,126.27,-0.131928,0.517892,62.7915278015,0.948487829417,0.826331
0.0,39519,-2.42447,15,4716517,8643.723601341248,127.77,-0.129677,0.440427,63.3926020334,0.95446908474,0.776175
0.0,39535,-2.39328,16,4718456,8647.359881162643,125.4,-0.125105,0.612065,62.2627721467,0.937543816864,1.05589
0.0,39551,-2.32414,16,4720559,8651.032752037048,127.4,0.179779,0.526461,62.6715824614,0.95214305073,16.0282
0.0,39568,-2.31134,17,4722576,8654.687870025635,126.83,-0.12989,0.476365,62.0556952023,0.961733929813,0.737622
0.0,39584,-2.31906,16,4724643,8658.376585245132,127.4,-0.13664,0.356151,62.3420623291,0.964796282351,0.716714
0.0,39602,-2.29588,18,4726757,8661.993307828903,125.39,-0.121838,0.473083,61.6421236678,0.95195357129,0.943065
0.0,39619,-2.29179,17,4728787,8665.609359741211,122.7,-0.113018,0.491886,60.5821100543,0.950174044818,1.09857
0.0,39635,-2.30842,16,4730804,8669.266233205795,123.48,-0.136017,0.484996,60.9141032478,0.946191243827,0.544012
0.0,39652,-2.31113,17,4732774,8672.921993494034,120.76,-0.13695,0.618984,59.7238776818,0.951681435108,0.525321
0.0,39669,-2.31044,17,4734873,8676.531731128693,121.79,-0.0682988,0.524285,60.6116101473,0.939989399165,1.80178
0.0,39687,-2.30173,18,4736992,8680.125667572021,119.93,-0.133633,0.473618,59.7756406522,0.950713858008,0.659346
0.0,39702,-2.26946,15,4739032,8683.80556178093,122.75,-0.136678,0.576628,60.8726345416,0.948494158685,0.701172
0.0,39719,-2.3051,17,4741012,8687.500268936157,122.25,-0.126779,0.448008,60.4168261521,0.956118017435,0.978786
0.0,39737,-2.32627,18,4743109,8691.16467165947,120.63,-0.126241,0.533613,59.3087780363,0.953676465899,0.632232
0.0,39752,-2.37406,15,4745096,8694.797339439392,123.22,-0.153689,0.509566,60.6790103859,0.951989874244,0.732266
0.0,39768,-2.34051,16,4747186,8698.484983921051,124.45,-0.116448,0.40373,61.1170845892,0.960378237069,1.00723
0.0,39784,-2.37359,16,4749274,8702.126415014267,126.3,-0.0832522,0.385215,62.154553609,0.953696455806,1.86232
0.0,39800,-2.39124,16,4751270,8705.797487020493,124.9,-0.142961,0.473381,61.5055159429,0.952178854495,0.594424
0.0,39816,-2.41798,16,4753273,8709.437659978867,126.36,-0.138952,0.410757,62.2616813606,0.949133701622,1.01267
0.0,39831,-2.4494,15,4755376,8713.092181444168,130.09,-0.119435,0.442217,64.3853212381,0.951020780951,0.98333
0.0,39845,-2.48492,14,4757371,8716.76590681076,131.28,-0.126344,0.450523,65.0409807563,0.938681222498,0.912651
0.0,39862,-2.45673,17,4759540,8720.439165592194,130.85,-0.118395,0.516982,64.6045833718,0.955850400031,1.18283
0.0,39877,-2.47733,15,4761568,8724.09428691864,132.24,-0.127614,0.5654,65.4189999467,0.93915046379,1.00251
0.0,39893,-2.46271,16,4763616,8727.737409830093,131.17,-0.126224,0.537317,64.683947952,0.951184343547,0.904556
0.0,39909,-2.48314,16,4765647,8731.397551298141,132.88,-0.129973,0.466443,65.7404085407,0.946908243001,1.05619
0.0,39924,-2.50997,15,4767664,8735.019327402115,133.39,-0.125883,0.380901,66.1702283674,0.95801268518,1.08359
0.0,39938,-2.47629,14,4769639,8738.657162427902,132.7,-0.0568357,0.336779,65.8137096898,0.962673615664,1.80268
0.0,39954,-2.43076,16,4771816,8742.267652750015,133.05,-0.112588,0.434943,66.403057069,0.954446505755,1.3405
0.0,39970,-2.44907,16,4773775,8745.907641649246,131.25,-0.132753,0.468598,65.62751078,0.952120248228,0.885148
0.0,39987,-2.38407,17,4775895,8749.555310249329,130.38,-0.10764,0.555405,64.8049386496,0.952624514699,1.35282
0.0,40003,-2.40033,16,4777836,8753.203307628632,130.22,-0.130311,0.709818,64.9578579205,0.94871167466,0.987429
0.0,40020,-2.4029,17,4779942,8756.878723621368,127.38,-0.0960244,0.635999,63.2735877575,0.952054776251,1.41017
0.0,40037,-2.39158,17,4782042,8760.487309217453,125.9,-0.133597,0.614422,62.3351180923,0.943024471402,0.90721
0.0,40052,-2.40277,15,4784079,8764.172015428543,125.35,-0.134195,0.494913,61.7226555582,0.961321264505,0.828146
0.0,40068,-2.38717,16,4786111,8767.819533586502,126.23,-0.123409,0.440202,62.2174392866,0.961437087506,1.01934
0.0,40083,-2.37389,15,4788168,8771.484826087952,128.18,-0.114256,0.424026,62.7998257629,0.959849428385,1.15561
0.0,40098,-2.35936,15,4790245,8775.156527996063,129.93,-0.127147,0.458067,63.1468624821,0.952244129032,0.94205
0.0,40115,-2.34484,17,4792196,8778.827990293503,128.48,0.113684,0.47042,62.7381267387,0.935880184174,6.11082
0.0,40132,-2.34985,17,4794289,8782.503650903702,129.2,-0.135355,0.646232,63.1134627959,0.932745561004,0.713396
0.0,40148,-2.32205,16,4796409,8786.163972377777,128.88,-0.139098,0.435453,63.0793619576,0.95536769554,0.728301
0.0,40163,-2.32698,15,4798350,8789.821780443192,128.65,-0.133317,0.705044,63.1230941644,0.947945546359,0.591576
0.0,40181,-2.31665,18,4800492,8793.468673229218,125.8,-0.12882,0.642819,62.0103795776,0.942158788443,0.853108
0.0,40198,-2.29632,17,4802487,8797.133135795593,122.42,-0.0585515,0.474067,60.536950621,0.952978238463,2.53241
0.0,40215,-2.23678,17,4804500,8800.83553814888,123.04,-0.129367,0.49836,60.5746005643,0.956568878144,0.805064
0.0,40233,-2.26699,18,4806609,8804.508645534515,121.67,-0.122526,0.55309,59.9708232319,0.950279034674,1.04274
0.0,40250,-2.28998,17,4808698,8808.140716075897,119.68,-0.135308,0.429186,59.2462686309,0.956244312227,0.863078
0.0,40268,-2.27753,18,4810734,8811.76608657837,117.65,-0.110857,0.774569,58.0981556133,0.949659153819,0.916952
0.0,40284,-2.28646,16,4812629,8815.46948504448,117.5,-0.110752,0.516437,57.8591509285,0.937637362629,1.32874
0.0,40300,-2.31722,16,4814764,8819.10979628563,120.39,-0.121899,0.467378,59.39868083,0.953558772802,1.43549
0.0,40316,-2.32372,16,4816791,8822.753774166107,121.71,-0.120359,0.558469,60.0727757409,0.95462750271,1.49992
0.0,40333,-2.32946,17,4818755,8826.391405820847,121.46,-0.126851,0.677268,59.9630143168,0.934757702053,0.842186
0.0,40349,-2.31302,16,4820927,8830.07832956314,123.57,-0.0056705,0.682781,60.6372654782,0.93643848598,3.57973
0.0,40365,-2.31466,16,4822981,8833.724024295807,125.73,0.0567856,0.709308,61.5871284121,0.927475228906,6.35818
0.0,40381,-2.31304,16,4825025,8837.374968767166,127.35,-0.137768,0.62039,62.5670781209,0.939870480448,0.642744
0.0,40397,-2.35558,16,4827096,8840.976923942566,128.12,-0.12928,0.475593,63.2870393231,0.93956752494,0.737769
0.0,40414,-2.38345,17,4829106,8844.610681533813,125.9,-0.135568,0.499116,62.0812082413,0.958529707044,0.623799
0.0,40432,-2.40073,18,4831147,8848.25109910965,125.23,-0.0941457,0.715122,61.6706422322,0.947700809687,1.67784
0.0,40448,-2.41139,16,4833147,8851.899567604065,123.64,-0.142691,0.549241,61.0756782711,0.956504885107,0.586599
0.0,40465,-2.4242,17,4835302,8855.53785276413,123.21,-0.120872,0.554927,60.9653050511,0.942648191005,1.01077
0.0,40482,-2.44142,17,4837338,8859.203904151917,122.15,-0.123466,0.595793,60.3234682047,0.949047073722,0.834368
0.0,40497,-2.45818,15,4839385,8862.837044715881,122.89,-0.129761,0.549085,60.460876653,0.945856250823,0.953004
0.0,40513,-2.45833,16,4841439,8866.487853050232,124.73,-0.136269,0.43583,61.5526489669,0.956879261881,0.873139
0.0,40531,-2.46373,18,4843437,8870.172535181046,123.92,-0.137851,0.602222,60.9416715353,0.94083955884,0.616237
0.0,40548,-2.48047,17,4845449,8873.805256128311,123.02,-0.122532,0.543685,60.3783173299,0.954909484833,1.22226
0.0,40565,-2.48726,17,4847531,8877.44092965126,122.29,-0.120431,0.559166,59.7422713125,0.948211248964,1.17369
0.0,40582,-2.49481,17,4849654,8881.063156604767,123.16,-0.131748,0.647196,60.4058282192,0.951910912991,1.07069
0.0,40599,-2.47575,17,4851645,8884.74300456047,120.54,-0.134375,0.595346,58.716626554,0.959670491517,0.782786
0.0,40614,-2.43892,15,4853741,8888.406243801117,120.91,-0.00472977,0.479955,58.6813307027,0.944598879665,3.87208
0.0,40630,-2.45369,16,4855729,8892.062740325928,124.38,-0.133315,0.517133,60.5936962283,0.953036256135,0.889384
0.0,40648,-2.46999,18,4857831,8895.690548419952,123.82,-0.128228,0.558904,60.4996575539,0.957765974104,0.857342
0.0,40664,-2.47311,16,4859834,8899.35933971405,124.41,-0.128641,0.516365,61.0689457959,0.945235785097,0.872341
0.0,40681,-2.46786,17,4861860,8903.000869989395,123.13,-0.139121,0.450208,60.4449385181,0.965817000717,0.857849
0.0,40698,-2.46752,17,4863855,8906.656307458878,123.24,-0.12057,0.478379,61.0337964425,0.950951084495,1.23455
0.0,40715,-2.47431,17,4865928,8910.267158985138,120.74,-0.127512,0.417796,60.2021007106,0.960474990308,1.20132
0.0,40732,-2.46794,17,4868050,8913.905851364136,121.09,-0.123103,0.450551,60.7279581621,0.950750458986,1.59826
0.0,40749,-2.48109,17,4870047,8917.53197312355,120.93,-0.121641,0.469132,60.757594055,0.920871950686,1.18536
0.0,40767,-2.48238,18,4872093,8921.173671483994,119.15,-0.0874302,0.548604,59.8614196259,0.953923381865,2.11323
0.0,40785,-2.49359,18,4874159,8924.800477027893,118.38,-0.102362,0.512978,59.2775197785,0.945189196616,1.31566
0.0,40802,-2.52149,17,4876179,8928.446743249893,117.91,-0.0948212,0.517744,58.7638365913,0.952674429864,1.57313
0.0,40819,-2.51587,17,4878290,8932.087104082108,117.95,-0.130134,0.608646,58.6154132777,0.924577757716,0.856002
0.0,40836,-2.52753,17,4880375,8935.706281900406,119.11,-0.136528,0.477064,59.2283738945,0.94818264991,1.11602
0.0,40853,-2.49187,17,4882382,8939.37678027153,119.0,-0.123739,0.495824,58.7135294221,0.959940966219,1.25813
0.0,40871,-2.46534,18,4884404,8942.984742641449,118.41,-0.133826,0.53879,58.7538815843,0.951048921794,0.864037
0.0,40890,-2.4484,19,4886495,8946.625858783722,116.99,-0.12322,0.525376,58.231212186,0.94134490937,0.874743
0.0,40908,-2.44412,18,4888535,8950.249836206436,115.36,-0.106733,0.580944,57.5099840765,0.953552808613,1.33744
